article_id,title,pubdate,pmc_id,authors,search_num,source_file,ontology_nodes,domain_primary,node_primary,ooda_phase_primary,key_phrases,comprehend_entities,rq1_score,rq2_score,n1_score,n4_score,n5_score,composite_score,include_recommended,screen_reason,human_decision
533,Dental care utilization in Massachusetts before and after initiation of medication for opioid use disorder: A cross-sectional study of a state all-payer claims database.,2022,HSHd1a01470,"Simon, Choudhary, Ticku, Barrow, Tobey",2,data/chapter1/1.3_methodological/apcd_analysis/apcd_analysis_articles.csv,clinical_outcomes::opioid_ed|data_sources::claims_apcd,clinical_outcomes,opioid_ed,act,opioid use disorder; dental care utilization; massachusetts; a cross-sectional study; initiation,,0.05,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
557,Weekend Versus Weekday Asthma-Related Emergency Department Utilization.,2022,HSHd1a01470,"Mahony, Harder, Ang, McCulloch, Shaw, Thombley, Cabana, Kleinman, Bardach",2,data/chapter1/1.3_methodological/apcd_analysis/apcd_analysis_articles.csv,data_sources::claims_apcd,data_sources,claims_apcd,observe,weekend versus weekday asthma-related emergency department utilization; versus weekday asthma-related emergency department utilization,,0.05,0.0,0.0,0.0,0.0,0.0575,include,score=0.057,
559,Hearing Loss and Incident Dementia: Claims Data From the New York SPARCS Database.,2022,HSHd1a01470,"Chern, Sharma, Golub",2,data/chapter1/1.3_methodological/apcd_analysis/apcd_analysis_articles.csv,data_sources::claims_apcd,data_sources,claims_apcd,observe,claims data; new york; the new york sparcs database; loss and incident dementia,,0.05,0.0,0.0,0.0,0.0,0.0575,include,score=0.057,
568,Increasing Utilization of Emergency Department Neuroimaging From 2007 Through 2017.,2022,HSHd1a01470,"ElHabr, Merdan, Ayer, Prater, Hanna, Horný, Duszak, Hughes",2,data/chapter1/1.3_methodological/apcd_analysis/apcd_analysis_articles.csv,data_sources::claims_apcd,data_sources,claims_apcd,observe,emergency department; utilization; 2017,,0.05,0.0,0.0,0.0,0.0,0.0575,include,score=0.057,
586,Determining the incidence of postbariatric surgery emergency department utilization: an analysis of a statewide insurance database.,2021,HSHd1a01470,"Samuels, Helmkamp, Carmichael, Rothchild, Schoen",2,data/chapter1/1.3_methodological/apcd_analysis/apcd_analysis_articles.csv,data_sources::claims_apcd,data_sources,claims_apcd,observe,postbariatric surgery emergency department utilization; a statewide insurance database; an analysis; the incidence,,0.05,0.0,0.0,0.0,0.0,0.0575,include,score=0.057,
602,The direct and indirect economic burden of hypothyroidism in the United States: a retrospective claims database study.,2021,HSHd1a01470,"Hepp, Lage, Espaillat, Gossain",2,data/chapter1/1.3_methodological/apcd_analysis/apcd_analysis_articles.csv,data_sources::claims_apcd,data_sources,claims_apcd,observe,hypothyroidism; a retrospective claims database study; the united states; the direct and indirect economic burden,,0.05,0.0,0.0,0.0,0.0,0.0575,include,score=0.057,
608,Discussion: Variation in Payment per Work Relative Value Unit for Breast Reconstruction and Nonbreast Microsurgical Reconstruction: An All-Payer Claims Database Analysis.,2021,HSHd1a01470,"Crystal, Lin",2,data/chapter1/1.3_methodological/apcd_analysis/apcd_analysis_articles.csv,data_sources::claims_apcd,data_sources,claims_apcd,observe,work relative value unit; nonbreast microsurgical reconstruction; breast reconstruction; payment; variation,,0.05,0.0,0.0,0.0,0.0,0.0575,include,score=0.057,
624,Characteristics of Peanut Allergy Diagnosis in a US Health Care Claims Database (2011-2017).,2021,HSHd1a01470,"Mahr, Lieberman, Haselkorn, Damle, Ali, Chidambaram, Griffin, Sublett",2,data/chapter1/1.3_methodological/apcd_analysis/apcd_analysis_articles.csv,data_sources::claims_apcd,data_sources,claims_apcd,observe,peanut allergy diagnosis; a us health care claims database; characteristics; 2011-2017,,0.05,0.0,0.0,0.0,0.0,0.0575,include,score=0.057,
626,"Economic modeling of reSET-O, a prescription digital therapeutic for patients with opioid use disorder.",2021,HSHd1a01470,"Wang, Gellings Lowe, Jalali, Murphy",2,data/chapter1/1.3_methodological/apcd_analysis/apcd_analysis_articles.csv,clinical_outcomes::opioid_ed|data_sources::claims_apcd,clinical_outcomes,opioid_ed,act,opioid use; economic modeling; patients; disorder; reset-o,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
637,Telehealth Use in a Rural State: A Mixed-Methods Study Using Maine's All-Payer Claims Database.,2021,HSHd1a01470,"Jonk, Burgess, Williamson, Thayer, MacKenzie, McGuire, Fox, Coburn",2,data/chapter1/1.3_methodological/apcd_analysis/apcd_analysis_articles.csv,data_sources::claims_apcd,data_sources,claims_apcd,observe,telehealth use; a mixed-methods study using maines all-payer claims database; a rural state,,0.05,0.0,0.0,0.0,0.0,0.0575,include,score=0.057,
643,Short-acting and Long-acting Opioids Utilization among Women Diagnosed with Endometriosis in the United States: A Population-based Claims Study.,2021,HSHd1a01470,"As-Sanie, Soliman, Evans, Erpelding, Lanier, Katz",2,data/chapter1/1.3_methodological/apcd_analysis/apcd_analysis_articles.csv,data_sources::claims_apcd,data_sources,claims_apcd,observe,claims study; endometriosis; women; opioids utilization among women diagnosed with endometriosis; the united states,,0.0,0.0476,0.0,0.0,0.0,0.0547,include,score=0.055,
660,The pharmacogenetics of Tacrolimus in Algerian kidney recipients' patients.,2026,HSH437432f4,"Fetati, Abderahmene, Boudia, Zemour, Mekaouche, Memou, Djoudad, Zerdoumi, Benslama, Omezzine, Toumi",3,data/chapter1/1.2_clinical_background/pharmacovigilance/pharmacovigilance_articles.csv,clinical_outcomes::pharmacovigilance,clinical_outcomes,pharmacovigilance,observe,algerian; algerian kidney recipients patients; tacrolimus; the pharmacogenetics,,0.05,0.0,0.0,0.0,0.0,0.0575,include,score=0.057,
664,French-Speaking Network of Pharmacogenetics (RNPGx) Recommendations for Gene Panel Analysis Through Genotyping or Sequencing in Pharmacogenetics.,2026,HSH437432f4,"Picard, Ayme-Dietrich, Quaranta, Adam-De-Beaumais, Ait Tayeb, Alarcan, Amor, Barthelemy, Sassi, Cunat, Daldoul, Delacour, Etienne-Grimaldi, Fonrose, Hennart, Lebreton, Malard, Narjoz, Omezzine, Pallet, Payen, Petit, Thomas, Trabelsi, Tron, Verstuyft, Vilquin, Boyer, Haufroid",3,data/chapter1/1.2_clinical_background/pharmacovigilance/pharmacovigilance_articles.csv,clinical_outcomes::pharmacovigilance,clinical_outcomes,pharmacovigilance,observe,gene panel analysis; pharmacogenetics; genotyping; french-speaking network; pharmacogenetics (rnpgx) recommendations,,0.1,0.0,0.0,0.0,0.0,0.115,include,score=0.115,
674,Pharmacogenetic Drug Administration and Community Health: A Cross-Sectional Telecommunication-Based Study.,2025,HSH437432f4,"Anfinogenova, Stepanov, Kuznetsova, Chesalov, Popov, Repin",3,data/chapter1/1.2_clinical_background/pharmacovigilance/pharmacovigilance_articles.csv,clinical_outcomes::pharmacovigilance,clinical_outcomes,pharmacovigilance,observe,pharmacogenetic drug administration; community health; cross-sectional telecommunication-based study; a cross-sectional telecommunication-based study,,0.05,0.0,0.0,0.0,0.0,0.0575,include,score=0.057,
681,Integrating pharmacogenetics in sport medicine: enhancing treatment precision and preventing unintentional doping violation.,2025,HSH437432f4,"Drevin, Briet, Abbara",3,data/chapter1/1.2_clinical_background/pharmacovigilance/pharmacovigilance_articles.csv,clinical_outcomes::pharmacovigilance,clinical_outcomes,pharmacovigilance,observe,treatment precision; sport medicine; unintentional doping violation; pharmacogenetics,,0.05,0.0,0.0,0.0,0.0,0.0575,include,score=0.057,
695,How to facilitate the wider use of pharmacogenetic tests?,2025,HSH437432f4,"Verstuyft, Dewolf, Blin, Florentin, Mesnard, Chaumette, Ayme-Dietrich, Raymond, Lang, Lamazière, Allard, Samelson, Lamezec, Loriot, Le Bozec, Picard",3,data/chapter1/1.2_clinical_background/pharmacovigilance/pharmacovigilance_articles.csv,clinical_outcomes::pharmacovigilance,clinical_outcomes,pharmacovigilance,observe,pharmacogenetic tests; the wider use,,0.05,0.0,0.0,0.0,0.0,0.0575,include,score=0.057,
696,Interest and limits of using pharmacogenetics in MDMA-related fatalities: A case report.,2025,HSH437432f4,"Drevin, Hahn, Picard, Baudriller, Renard, Malbranque, Jousset, Briet, Abbara",3,data/chapter1/1.2_clinical_background/pharmacovigilance/pharmacovigilance_articles.csv,clinical_outcomes::pharmacovigilance,clinical_outcomes,pharmacovigilance,observe,pharmacogenetics; mdma; mdma-related fatalities; limits; interest,,0.05,0.0,0.0,0.0,0.0,0.0575,include,score=0.057,
705,A collaborative force for precision medicine progress: the STRIPE pharmacogenomics conference series.,2024,HSH437432f4,"Rogers, Jones, Kong, Formea, Awkal, Brown",3,data/chapter1/1.2_clinical_background/pharmacovigilance/pharmacovigilance_articles.csv,clinical_outcomes::pharmacovigilance,clinical_outcomes,pharmacovigilance,observe,precision medicine progress; the stripe pharmacogenomics conference series; a collaborative force,,0.05,0.0,0.0,0.0,0.0,0.1437,include,score=0.144,
709,Pharmacogenetics in Oncology: A useful tool for individualizing drug therapy.,2024,HSH437432f4,"Nogueiras-Álvarez, Pérez Francisco",3,data/chapter1/1.2_clinical_background/pharmacovigilance/pharmacovigilance_articles.csv,clinical_outcomes::pharmacovigilance,clinical_outcomes,pharmacovigilance,observe,drug therapy; oncology; pharmacogenetics; a useful tool,,0.05,0.0,0.0,0.0,0.0,0.0575,include,score=0.057,
710,Can we identify patients carrying targeted deleterious DPYD variants with plasma uracil and dihydrouracil? A GPCO-RNPGx retrospective analysis.,2024,HSH437432f4,"Launay, Raymond, Guitton, Loriot, Chatelut, Haufroid, Thomas, Etienne-Grimaldi",3,data/chapter1/1.2_clinical_background/pharmacovigilance/pharmacovigilance_articles.csv,clinical_outcomes::pharmacovigilance,clinical_outcomes,pharmacovigilance,observe,targeted deleterious dpyd variants; plasma uracil; dpyd; gpco; patients,,0.05,0.0,0.0,0.0,0.0,0.0575,include,score=0.057,
711,[Pharmacogenetics of aminoglycoside ototoxicity: State of knowledge and practices - Recommendations of the Francophone Network of Pharmacogenetics (RNPGx)].,2024,HSH437432f4,"Lebreton, Hennart, Baklouti, Trimouille, Boyer, Becquemont, Dhaenens, Picard",3,data/chapter1/1.2_clinical_background/pharmacovigilance/pharmacovigilance_articles.csv,clinical_outcomes::pharmacovigilance,clinical_outcomes,pharmacovigilance,observe,aminoglycoside ototoxicity; knowledge; pharmacogenetics; rnpgx; the francophone network,,0.1,0.0,0.0,0.0,0.0,0.115,include,score=0.115,
739,Identification of adverse drug reactions that may be related to pharmacogenetics in a public hospital in the South of Brazil.,2023,HSH437432f4,"Camargo, Matte, Botton",3,data/chapter1/1.2_clinical_background/pharmacovigilance/pharmacovigilance_articles.csv,clinical_outcomes::polypharmacy_ed|clinical_outcomes::pharmacovigilance,clinical_outcomes,polypharmacy_ed,act,adverse drug reactions; pharmacogenetics; south; identification; brazil,,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
767,Application of the community dialogues method to identify ethical values and priorities related to pharmacogenomics.,2021,HSH437432f4,"Determeyer, Crowder, O'Mahony, Esquivel, Atwal, Atwal, Rogers",3,data/chapter1/1.2_clinical_background/pharmacovigilance/pharmacovigilance_articles.csv,clinical_outcomes::pharmacovigilance,clinical_outcomes,pharmacovigilance,observe,ethical values; priorities; application; pharmacogenomics; the community,,0.05,0.0,0.0,0.0,0.0,0.1437,include,score=0.144,
770,Inaugural Pharmacogenomics Access and Reimbursement Symposium.,2021,HSH437432f4,"Rogers, Patrinos, Mitropoulou, Formea, Jones, Brown",3,data/chapter1/1.2_clinical_background/pharmacovigilance/pharmacovigilance_articles.csv,clinical_outcomes::pharmacovigilance,clinical_outcomes,pharmacovigilance,observe,inaugural pharmacogenomics access; reimbursement symposium; inaugural pharmacogenomics access and reimbursement symposium,,0.05,0.0,0.0,0.0,0.0,0.1437,include,score=0.144,
774,"Pharmacogenetic considerations in the treatment of co-infections with HIV/AIDS, tuberculosis and malaria in Congolese populations of Central Africa.",2021,HSH437432f4,"Pallerla, Elion Assiana, Linh, Cho, Meyer, Fagbemi, Adegnika, Beng, Achidi, Kahunu, Bates, Grobusch, Kremsner, Ntoumi, Velavan",3,data/chapter1/1.2_clinical_background/pharmacovigilance/pharmacovigilance_articles.csv,clinical_outcomes::pharmacovigilance,clinical_outcomes,pharmacovigilance,observe,congolese populations; central africa; pharmacogenetic considerations; congolese; co,,0.05,0.0,0.0,0.0,0.0,0.0575,include,score=0.057,
776,Development and validation of an interpretable prediction model for the risk of unplanned reoperation in patients underwent intracranial tumor surgery.,2026,HSH6e12adec,"Ye, Li, Zhang, Lian, Dong, Ren, Li, Liu, Du, Wu, Meng, Zhang",4,data/chapter1/1.1_introduction/interpretability/interpretability_articles.csv,analytical_methods::explainable_ai,analytical_methods,explainable_ai,decide,unplanned reoperation; intracranial tumor surgery; patients; an interpretable prediction model; validation,,0.0,0.0,0.0,0.0,0.1,0.1,include,score=0.100,
795,Predicting perceived likelihood of future suicide attempts in youth with non-suicidal self-injury: A machine learning approach using LightGBM and SHAP.,2026,HSH6e12adec,"Duan, Lei, Xu, Wang, Li, Fu, Xi, An, Chen",4,data/chapter1/1.1_introduction/interpretability/interpretability_articles.csv,analytical_methods::gradient_boosting|analytical_methods::explainable_ai,analytical_methods,gradient_boosting,decide,future suicide attempts; perceived likelihood; non-suicidal self-injury; youth; lightgbm,,0.0,0.0,0.0,0.0,0.1,0.1,include,score=0.100,
813,Explainable Prediction of ICU Transfer in Acute Pancreatitis: A Neural Network Model With SHAP Interpretability for Clinical Decision Support.,2026,HSH6e12adec,"Chen, Shi",4,data/chapter1/1.1_introduction/interpretability/interpretability_articles.csv,analytical_methods::explainable_ai,analytical_methods,explainable_ai,decide,shap interpretability; acute pancreatitis; icu transfer; clinical decision support; explainable prediction,,0.05,0.0,0.0,0.0,0.2,0.2,include,score=0.200,
831,The risk factors for relapse behavior in individuals with substance use disorders: An interpretable machine learning study.,2025,HSH6e12adec,"Xu, Li, Liang, Zhang, Ying, Liu",4,data/chapter1/1.1_introduction/interpretability/interpretability_articles.csv,clinical_outcomes::opioid_ed|analytical_methods::explainable_ai,clinical_outcomes,opioid_ed,act,substance use disorders; relapse behavior; individuals; an interpretable machine learning study; the risk factors,,0.0,0.0476,0.0,0.0,0.1,0.1,include,score=0.100,
836,An interpretable deep-learning approach to detect biomarkers in anxious-depressed symptoms from prefrontal fNIRS signals during an autobiographical memory test.,2025,HSH6e12adec,"Zhang, Xu, Cheng, Zhao, Potenza, Shi",4,data/chapter1/1.1_introduction/interpretability/interpretability_articles.csv,analytical_methods::explainable_ai,analytical_methods,explainable_ai,decide,prefrontal fnirs signals; biomarkers; anxious-depressed symptoms; an autobiographical memory test; an interpretable deep-learning approach,,0.0,0.0,0.0,0.0,0.1,0.1,include,score=0.100,
855,Pain prediction model based on machine learning and SHAP values for elders with dementia in Taiwan.,2024,HSH6e12adec,"Tsay, Chang, Shueh Hung, Su, Kuo, Mu",4,data/chapter1/1.1_introduction/interpretability/interpretability_articles.csv,analytical_methods::explainable_ai,analytical_methods,explainable_ai,decide,shap values; machine learning; pain prediction model; shap; elders,,0.0,0.0,0.0,0.0,0.1,0.1,include,score=0.100,
895,Asymptomatic testing compared with standard care of the care home staff in shaping care home COVID-19 testing policy: the VIVALDI-CT pragmatic cluster RCT (VIVALDI-CT).,2026,HSH84b3e645,"Adams, Stirrup, Blackstone, Krutikov, Cassell, Cadar, Henderson, Knapp, Goscé, O'Brien, Leiser, Regan, Cullen-Stephenson, Fenner, Verma, Gordon, Hopkins, Copas, Freemantle, Flowers, Shallcross",5,data/chapter1/1.3_methodological/pattern_mining/fpgrowth/fpgrowth_articles.csv,analytical_methods::explainable_ai|analytical_methods::association_rules,analytical_methods,explainable_ai,decide,care home covid-19 testing policy; standard care; asymptomatic testing; vivaldi; ct,,0.0,0.0,0.0,0.0,0.1,0.1,include,score=0.100,
902,Interpretable machine learning for personalized breast cancer screening recommendations.,2026,HSH84b3e645,"Berry, Görgülü, Tunc, Cevik",5,data/chapter1/1.3_methodological/pattern_mining/fpgrowth/fpgrowth_articles.csv,analytical_methods::association_rules,analytical_methods,association_rules,orient,personalized breast cancer screening recommendations; interpretable machine learning,,0.0,0.0,0.0,0.0,0.1,0.115,include,score=0.115,
987,Revolutionizing pediatric obesity intervention strategies: From traditional growth reference tools to AI-enabled pediatric obesity clinical decision support systems.,2026,HSH84b3e645,"Ertuğrul, Akcan, Bitirim",5,data/chapter1/1.3_methodological/pattern_mining/fpgrowth/fpgrowth_articles.csv,analytical_methods::association_rules,analytical_methods,association_rules,orient,pediatric obesity intervention strategies; traditional growth reference tools; ai-enabled pediatric obesity clinical decision support systems; ai,,0.05,0.0,0.0,0.0,0.0,0.0575,include,score=0.057,
996,Risk prediction model for early detection of urinary tract infection in a hospital setting in Australia.,2025,HSH84b3e645,"Jacques, Lloyd, Muhktar, Yeoh, Mcmullen, Chakera, Codde",5,data/chapter1/1.3_methodological/pattern_mining/fpgrowth/fpgrowth_articles.csv,analytical_methods::association_rules,analytical_methods,association_rules,orient,urinary tract infection; early detection; risk prediction model; australia; a hospital setting,,0.0,0.0476,0.0,0.0,0.0,0.0547,include,score=0.055,
1090,Comparative Analysis of Federated Association Rules in a Simulated Environment for Medical Applications.,2025,HSH84b3e645,"Panos-Basterra, Rivas, Morcillo-Jimenez, Fernandez-Basso, Ruiz, Martin-Bautista",5,data/chapter1/1.3_methodological/pattern_mining/fpgrowth/fpgrowth_articles.csv,analytical_methods::association_rules,analytical_methods,association_rules,orient,federated association rules; comparative analysis; medical applications; comparative analysis of federated association rules; a simulated environment,,0.0,0.0,0.0,0.1111,0.0,0.1278,include,score=0.128,
1116,CoxFNN: Interpretable machine learning method for survival analysis.,2024,HSH84b3e645,"Zhang, Wittrup, Najarian",5,data/chapter1/1.3_methodological/pattern_mining/fpgrowth/fpgrowth_articles.csv,analytical_methods::association_rules|analytical_methods::temporal_analysis,analytical_methods,association_rules,orient,interpretable machine learning method; survival analysis; coxfnn,,0.0,0.0,0.0,0.0,0.1,0.115,include,score=0.115,
1243,"Post-Roe v Wade psychiatry: legal, clinical, and ethical challenges in psychiatry under abortion bans.",2024,HSH84b3e645,"Kraguljac, Bruns, Appelbaum, Botello, King, Remiszewski, Widge, Alpert, Carpenter, Grzenda, Krystal, McDonald, Nemeroff",5,data/chapter1/1.3_methodological/pattern_mining/fpgrowth/fpgrowth_articles.csv,clinical_outcomes::polypharmacy_ed|analytical_methods::association_rules,clinical_outcomes,polypharmacy_ed,act,"psychiatry; abortion bans; wade; legal, clinical, and ethical challenges",,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
1255,"Implementation, Clinical Benefit and Safety of a D-Dimer-Focused Pulmonary Embolism Testing Pathway in the Emergency Department.",2024,HSH84b3e645,"Germini, Al-Haimus, Hu, Mondoux, Ibrahim, Chan, Ikesaka, Klyn, Clayton, Thabane, de Wit",5,data/chapter1/1.3_methodological/pattern_mining/fpgrowth/fpgrowth_articles.csv,analytical_methods::association_rules,analytical_methods,association_rules,orient,clinical benefit; safety; a d-dimer-focused pulmonary embolism testing pathway; implementation; the emergency department,,0.05,0.0,0.0,0.0,0.0,0.0575,include,score=0.057,
1304,"Comprehensive, Evidence-Based, Consensus Guidelines for Prescription of Opioids for Chronic Non-Cancer Pain from the American Society of Interventional Pain Physicians (ASIPP).",2023,HSH84b3e645,"Manchikanti, Kaye, Knezevic, Giordano, Applewhite, Bautista, Soin, Blank, Sanapati, Karri, Christo, Abd-Elsayed, Kaye, Calodney, Navani, Gharibo, Harned, Gupta, Broachwala, Sehgal, Kaufman, Wargo, Solanki, Hsu, Limerick, Dennis, Swicegood, Slavin, Snook, Pasupuleti, Kosanovic, Justiz, Barkin, Atluri, Shah, Pampati, Helm Ii, Grami, Myckowiak, Galan, Singh, Manocha, Hirsch",5,data/chapter1/1.3_methodological/pattern_mining/fpgrowth/fpgrowth_articles.csv,analytical_methods::association_rules,analytical_methods,association_rules,orient,chronic non-cancer pain; interventional pain physicians; prescription; opioids; the american society of interventional pain physicians,,0.0,0.0476,0.0,0.0,0.0,0.0547,include,score=0.055,
1309,Patterns of Opioid Prescriptions in the Veterans Health Administration for Patients With Chronic Low-Back Pain After the Onset of the COVID-19 Pandemic: A Retrospective Cohort Analysis.,2024,HSH84b3e645,"Matthias, Myers, Coffing, Carter, Daggy, Slaven, Bair, Bravata, McGuire",5,data/chapter1/1.3_methodological/pattern_mining/fpgrowth/fpgrowth_articles.csv,analytical_methods::association_rules,analytical_methods,association_rules,orient,opioid prescriptions; chronic low-back pain; patients; pandemic; the veterans health administration,,0.0,0.0476,0.0,0.0,0.0,0.0547,include,score=0.055,
1374,Understanding rebel nurse leadership-as-practice: Challenging and changing the status quo in hospitals.,2023,HSH84b3e645,"de Kok, Schoonhoven, Lalleman, Weggelaar",5,data/chapter1/1.3_methodological/pattern_mining/fpgrowth/fpgrowth_articles.csv,clinical_outcomes::polypharmacy_ed|analytical_methods::association_rules,clinical_outcomes,polypharmacy_ed,act,rebel nurse leadership; practice; hospitals; the status quo,,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
1428,Exploring the use of association rules in random forest for predicting heart disease.,2024,HSH84b3e645,"Barry, Manzali, Flouchi, Balouki, Chelhi, Elfar",5,data/chapter1/1.3_methodological/pattern_mining/fpgrowth/fpgrowth_articles.csv,analytical_methods::gradient_boosting|analytical_methods::association_rules,analytical_methods,gradient_boosting,decide,random forest; association rules; heart disease; the use,,0.0,0.0,0.0,0.1111,0.0,0.1111,include,score=0.111,
1434,CauRuler: Causal irredundant association rule miner for complex patient trajectory modelling.,2023,HSH84b3e645,"Guillamet, Seguí, Vidal-Alaball, López",5,data/chapter1/1.3_methodological/pattern_mining/fpgrowth/fpgrowth_articles.csv,analytical_methods::association_rules|analytical_methods::temporal_analysis,analytical_methods,association_rules,orient,causal irredundant association rule miner; complex patient trajectory modelling; cauruler,,0.0,0.0,0.1429,0.1111,0.0,0.1643,include,score=0.164,
1442,Self-management and hospitalization in 615 Swedish patients with Addison's disease during the coronavirus disease 2019 pandemic: a retrospective study.,2023,HSH84b3e645,"Öster, Esposito, Aranda-Guillén, Åkerman, Wahlberg, Husebye, Kämpe, Botusan, Dahlqvist, Bergthorsdottir, Bensing",5,data/chapter1/1.3_methodological/pattern_mining/fpgrowth/fpgrowth_articles.csv,clinical_outcomes::polypharmacy_ed|analytical_methods::association_rules,clinical_outcomes,polypharmacy_ed,act,swedish; addison; hospitalization; addisons disease; the coronavirus disease,,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
1468,Using Data Mining and Association Rules for Early Diagnosis of Esophageal Cancer.,2022,HSH84b3e645,"Hadavi, Oliaei, Saidi, Nadimi, Kazemi-Galougahi",5,data/chapter1/1.3_methodological/pattern_mining/fpgrowth/fpgrowth_articles.csv,analytical_methods::association_rules,analytical_methods,association_rules,orient,early diagnosis; esophageal cancer; using data mining and association rules; data mining and association rules,,0.0,0.0,0.0,0.1111,0.0,0.1278,include,score=0.128,
1475,Target association rule mining to explore novel paediatric illness patterns in emergency settings.,2022,HSH84b3e645,"Dabla, Upreti, Singh, Singh, Sharma, Dabas, Gruson, Gouget, Bernardini, Homsak, Stankovic",5,data/chapter1/1.3_methodological/pattern_mining/fpgrowth/fpgrowth_articles.csv,analytical_methods::association_rules,analytical_methods,association_rules,orient,novel paediatric illness patterns; target association rule mining; emergency settings; target,,0.0,0.0,0.0,0.1111,0.0,0.1278,include,score=0.128,
1487,A retrospective analysis of the impact of Michigan's opioid prescribing legislation on discharge opioid prescribing at a single institution.,2022,HSH84b3e645,"Sadowski, Hillaker, Chavarria, Khaliq, Schwark",5,data/chapter1/1.3_methodological/pattern_mining/fpgrowth/fpgrowth_articles.csv,analytical_methods::association_rules,analytical_methods,association_rules,orient,michigans opioid prescribing legislation; michigan; discharge; a retrospective analysis; a single institution,,0.0,0.0476,0.0,0.0,0.0,0.0547,include,score=0.055,
1505,Interpretable Identification of Comorbidities Associated with Recurrent ED and Inpatient Visits.,2022,HSH84b3e645,"Liu, Swearingen, Simhon, Kulkarni, Noren, Mans",5,data/chapter1/1.3_methodological/pattern_mining/fpgrowth/fpgrowth_articles.csv,analytical_methods::association_rules,analytical_methods,association_rules,orient,recurrent ed; inpatient visits; interpretable identification; comorbidities; recurrent ed and inpatient visits,,0.0,0.0,0.0,0.0,0.1,0.115,include,score=0.115,
1517,"Seroprevalence of SARS-CoV-2 in Emergency Department Healthcare Workers at Sírio-Libanês Hospital, Brazil.",2022,HSH84b3e645,"Madureira, Ferreira, Marion, Bettoni, Ganem, Camargo, Morinaga",5,data/chapter1/1.3_methodological/pattern_mining/fpgrowth/fpgrowth_articles.csv,analytical_methods::association_rules,analytical_methods,association_rules,orient,emergency department healthcare workers; sírio-libanês hospital; brazil; seroprevalence; sars-cov-2,,0.05,0.0,0.0,0.0,0.0,0.0575,include,score=0.057,
1571,An evaluation of programs designed to increase representation of diverse faculty at academic medical centers.,2022,HSH84b3e645,"Gutierrez-Wu, Lawrence, Jamison, Wright, Steiner, Orr",5,data/chapter1/1.3_methodological/pattern_mining/fpgrowth/fpgrowth_articles.csv,clinical_outcomes::polypharmacy_ed|analytical_methods::association_rules,clinical_outcomes,polypharmacy_ed,act,diverse faculty; academic medical centers; representation; programs; an evaluation,,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
1678,Addition of oral iron bisglycinate to intravenous iron sucrose for the treatment of postpartum anemia-randomized controlled trial.,2021,HSH84b3e645,"Yefet, Mruat Rabah, Sela, Hosary Mhamed, Yossef, Nachum",5,data/chapter1/1.3_methodological/pattern_mining/fpgrowth/fpgrowth_articles.csv,clinical_outcomes::polypharmacy_ed|analytical_methods::association_rules,clinical_outcomes,polypharmacy_ed,act,intravenous iron sucrose; oral iron bisglycinate; postpartum anemia-randomized controlled trial; addition; the treatment,,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
1700,Intragastric Balloons in the Management of Obesity: Clinical Decision Support Tool.,2021,HSH84b3e645,,5,data/chapter1/1.3_methodological/pattern_mining/fpgrowth/fpgrowth_articles.csv,analytical_methods::association_rules,analytical_methods,association_rules,orient,clinical decision support tool; intragastric balloons; obesity; the management of obesity: clinical decision support tool; the management,,0.05,0.0,0.0,0.0,0.0,0.0575,include,score=0.057,
1704,Machine Learning Approaches to Determine Feature Importance for Predicting Infant Autopsy Outcome.,2021,HSH84b3e645,"Booth, Margetts, Bryant, Issitt, Hutchinson, Martin, Sebire",5,data/chapter1/1.3_methodological/pattern_mining/fpgrowth/fpgrowth_articles.csv,analytical_methods::explainable_ai|analytical_methods::association_rules,analytical_methods,explainable_ai,decide,feature importance; infant autopsy outcome; machine learning approaches; machine learning approaches to,,0.0,0.0,0.0,0.0,0.1,0.1,include,score=0.100,
1754,Cardiovascular severe maternal morbidity in pregnant and postpartum women: development and internal validation of risk prediction models.,2021,HSH84b3e645,"Malhamé, Danilack, Raker, Hardy, Spalding, Bouvier, Hurlburt, Vrees, Savitz, Mehta",5,data/chapter1/1.3_methodological/pattern_mining/fpgrowth/fpgrowth_articles.csv,analytical_methods::association_rules,analytical_methods,association_rules,orient,cardiovascular severe maternal morbidity; internal validation; risk prediction models; development; pregnant and postpartum women,,0.0,0.0476,0.0,0.0,0.0,0.0547,include,score=0.055,
