combination,drug_names,interaction_size,n_bins,mean_combined_importance,total_patient_rule_profile_support,total_strict_rule_support
item_drug_AZITHROMYCIN|item_drug_CEPHALEXIN|item_drug_LATANOPROST,AZITHROMYCIN + CEPHALEXIN + LATANOPROST,3,7,0.06109537479247752,4781,3722
item_drug_AZITHROMYCIN|item_drug_FUROSEMIDE|item_drug_LATANOPROST,AZITHROMYCIN + FUROSEMIDE + LATANOPROST,3,7,0.05611376648742965,4992,3831
item_drug_AZITHROMYCIN|item_drug_FUROSEMIDE|item_drug_METRONIDAZOLE,AZITHROMYCIN + FUROSEMIDE + METRONIDAZOLE,3,7,0.05143319767629789,1622,1608
item_drug_CEPHALEXIN|item_drug_LATANOPROST|item_drug_LEVOFLOXACIN,CEPHALEXIN + LATANOPROST + LEVOFLOXACIN,3,7,0.050616551858583846,2111,2092
item_drug_FUROSEMIDE|item_drug_LATANOPROST|item_drug_LEVOFLOXACIN,FUROSEMIDE + LATANOPROST + LEVOFLOXACIN,3,7,0.04785092690895427,2353,2306
item_drug_FUROSEMIDE|item_drug_LEVOFLOXACIN|item_drug_METRONIDAZOLE,FUROSEMIDE + LEVOFLOXACIN + METRONIDAZOLE,3,7,0.04319182524814923,1345,1333
item_drug_AZITHROMYCIN|item_drug_LATANOPROST,AZITHROMYCIN + LATANOPROST,2,7,0.03084094292653314,4992,3831
item_drug_AZITHROMYCIN|item_drug_LATANOPROST|item_drug_PREDNISONE,AZITHROMYCIN + LATANOPROST + PREDNISONE,3,7,0.030198425232836137,4931,3786
item_drug_AZITHROMYCIN|item_drug_LATANOPROST|item_drug_LISINOPRIL,AZITHROMYCIN + LATANOPROST + LISINOPRIL,3,7,0.030101670110530415,4992,3831
item_drug_ALPRAZOLAM|item_drug_AZITHROMYCIN|item_drug_LATANOPROST,ALPRAZOLAM + AZITHROMYCIN + LATANOPROST,3,7,0.028668361626658874,4992,3831
item_drug_AZITHROMYCIN|item_drug_GABAPENTIN|item_drug_LATANOPROST,AZITHROMYCIN + GABAPENTIN + LATANOPROST,3,7,0.026546239339742796,4963,2609
item_drug_AZITHROMYCIN|item_drug_CARVEDILOL|item_drug_LATANOPROST,AZITHROMYCIN + CARVEDILOL + LATANOPROST,3,7,0.026185652136935113,4917,1982
item_drug_AZITHROMYCIN|item_drug_LATANOPROST|item_drug_OMEPRAZOLE,AZITHROMYCIN + LATANOPROST + OMEPRAZOLE,3,7,0.025150339103401496,4977,3754
item_drug_AZITHROMYCIN|item_drug_LATANOPROST|item_drug_METRONIDAZOLE,AZITHROMYCIN + LATANOPROST + METRONIDAZOLE,3,7,0.023901477251131835,1622,1607
item_drug_ALPRAZOLAM|item_drug_LEVOFLOXACIN|item_drug_SIMVASTATIN,ALPRAZOLAM + LEVOFLOXACIN + SIMVASTATIN,3,7,0.020568551714063115,1608,1545
item_drug_LATANOPROST|item_drug_LEVOFLOXACIN|item_drug_PREDNISONE,LATANOPROST + LEVOFLOXACIN + PREDNISONE,3,7,0.019721290416532793,2312,2266
item_drug_LATANOPROST|item_drug_LEVOFLOXACIN|item_drug_LISINOPRIL,LATANOPROST + LEVOFLOXACIN + LISINOPRIL,3,7,0.019561973998656657,2353,2306
item_drug_ALPRAZOLAM|item_drug_LATANOPROST|item_drug_LEVOFLOXACIN,ALPRAZOLAM + LATANOPROST + LEVOFLOXACIN,3,7,0.01854464073675265,2353,2306
item_drug_AZITHROMYCIN|item_drug_LEVOFLOXACIN|item_drug_METRONIDAZOLE,AZITHROMYCIN + LEVOFLOXACIN + METRONIDAZOLE,3,7,0.01849695549808303,3208,3200
item_drug_ALPRAZOLAM|item_drug_CARVEDILOL|item_drug_LEVOFLOXACIN,ALPRAZOLAM + CARVEDILOL + LEVOFLOXACIN,3,7,0.016193611919835864,2291,1343
item_drug_GABAPENTIN|item_drug_LATANOPROST|item_drug_LEVOFLOXACIN,GABAPENTIN + LATANOPROST + LEVOFLOXACIN,3,7,0.0161050718565566,2341,1801
item_drug_AMOXICILLIN|item_drug_LISINOPRIL|item_drug_NAPROXEN,AMOXICILLIN + LISINOPRIL + NAPROXEN,3,7,0.015756370286258006,12624,12624
item_drug_CARVEDILOL|item_drug_LATANOPROST|item_drug_LEVOFLOXACIN,CARVEDILOL + LATANOPROST + LEVOFLOXACIN,3,7,0.015748406694137438,2291,1343
item_drug_LATANOPROST|item_drug_LEVOFLOXACIN,LATANOPROST + LEVOFLOXACIN,2,7,0.015100789020587672,2353,2306
item_drug_CEPHALEXIN|item_drug_METHOCARBAMOL|item_drug_PREDNISONE,CEPHALEXIN + METHOCARBAMOL + PREDNISONE,3,7,0.015024415520164076,11964,11964
item_drug_LEVOFLOXACIN|item_drug_LISINOPRIL|item_drug_METRONIDAZOLE,LEVOFLOXACIN + LISINOPRIL + METRONIDAZOLE,3,7,0.01490287233785163,1345,1333
item_drug_LATANOPROST|item_drug_LEVOFLOXACIN|item_drug_OMEPRAZOLE,LATANOPROST + LEVOFLOXACIN + OMEPRAZOLE,3,7,0.0146600455726365,2340,2246
item_drug_AZITHROMYCIN|item_drug_LISINOPRIL|item_drug_NAPROXEN,AZITHROMYCIN + LISINOPRIL + NAPROXEN,3,7,0.014657338989630892,12624,12624
item_drug_GABAPENTIN|item_drug_LEVOFLOXACIN|item_drug_SIMVASTATIN,GABAPENTIN + LEVOFLOXACIN + SIMVASTATIN,3,7,0.014492429446137114,1545,940
item_drug_AMOXICILLIN|item_drug_BENZONATATE|item_drug_LISINOPRIL,AMOXICILLIN + BENZONATATE + LISINOPRIL,3,7,0.013948981905024152,5619,5595
item_drug_ATENOLOL|item_drug_CEPHALEXIN|item_drug_LISINOPRIL,ATENOLOL + CEPHALEXIN + LISINOPRIL,3,7,0.013922824317782407,3893,3803
item_drug_ALPRAZOLAM|item_drug_LEVOFLOXACIN|item_drug_METRONIDAZOLE,ALPRAZOLAM + LEVOFLOXACIN + METRONIDAZOLE,3,7,0.01388553907594762,1345,1333
item_drug_AMOXICILLIN|item_drug_CEPHALEXIN|item_drug_METHOCARBAMOL,AMOXICILLIN + CEPHALEXIN + METHOCARBAMOL,3,7,0.013854390197961133,11964,11964
item_drug_CARVEDILOL|item_drug_GABAPENTIN|item_drug_LEVOFLOXACIN,CARVEDILOL + GABAPENTIN + LEVOFLOXACIN,3,7,0.013754043039639816,2286,1196
item_drug_CEPHALEXIN|item_drug_METHOCARBAMOL,CEPHALEXIN + METHOCARBAMOL,2,7,0.013748586386199678,11964,11964
item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_LEVOFLOXACIN,ALPRAZOLAM + AMOXICILLIN + LEVOFLOXACIN,3,7,0.013722152078233947,1590,1219
item_drug_IBUPROFEN|item_drug_LISINOPRIL|item_drug_NAPROXEN,IBUPROFEN + LISINOPRIL + NAPROXEN,3,7,0.0134522803604403,12624,12624
item_drug_LATANOPROST|item_drug_LEVOFLOXACIN|item_drug_METRONIDAZOLE,LATANOPROST + LEVOFLOXACIN + METRONIDAZOLE,3,7,0.013440333850249194,1345,1333
item_drug_AZITHROMYCIN|item_drug_CEPHALEXIN|item_drug_METHOCARBAMOL,AZITHROMYCIN + CEPHALEXIN + METHOCARBAMOL,3,7,0.013095735315286943,11964,11964
item_drug_LISINOPRIL|item_drug_NAPROXEN,LISINOPRIL + NAPROXEN,2,7,0.012878885514402564,12624,12624
item_drug_ATENOLOL|item_drug_CEPHALEXIN|item_drug_SIMVASTATIN,ATENOLOL + CEPHALEXIN + SIMVASTATIN,3,7,0.0123039856768499,4437,3803
item_drug_CEPHALEXIN|item_drug_ERYTHROMYCIN|item_drug_FLUCONAZOLE,CEPHALEXIN + ERYTHROMYCIN + FLUCONAZOLE,3,7,0.011657890038052976,13615,13615
item_drug_AMOXICILLIN|item_drug_METHOCARBAMOL|item_drug_PREDNISONE,AMOXICILLIN + METHOCARBAMOL + PREDNISONE,3,7,0.011585441401895977,11964,11964
item_drug_CEPHALEXIN|item_drug_METHOCARBAMOL|item_drug_NAPROXEN,CEPHALEXIN + METHOCARBAMOL + NAPROXEN,3,7,0.011459602555283247,11964,11964
item_drug_GABAPENTIN|item_drug_LEVOFLOXACIN|item_drug_METRONIDAZOLE,GABAPENTIN + LEVOFLOXACIN + METRONIDAZOLE,3,7,0.011445970195751571,1342,1252
item_drug_CARVEDILOL|item_drug_LEVOFLOXACIN|item_drug_METRONIDAZOLE,CARVEDILOL + LEVOFLOXACIN + METRONIDAZOLE,3,7,0.01108930503333241,1335,1135
item_drug_AZITHROMYCIN|item_drug_METHOCARBAMOL|item_drug_PREDNISONE,AZITHROMYCIN + METHOCARBAMOL + PREDNISONE,3,7,0.010826786519221785,11964,11964
item_drug_LISINOPRIL|item_drug_NAPROXEN|item_drug_OMEPRAZOLE,LISINOPRIL + NAPROXEN + OMEPRAZOLE,3,7,0.010711440065372472,12624,12624
item_drug_CEPHALEXIN|item_drug_METHOCARBAMOL|item_drug_OMEPRAZOLE,CEPHALEXIN + METHOCARBAMOL + OMEPRAZOLE,3,7,0.010644015738847596,11795,6137
item_drug_METHOCARBAMOL|item_drug_PREDNISONE,METHOCARBAMOL + PREDNISONE,2,7,0.010345163192101945,11964,11964
item_drug_BENZONATATE|item_drug_CEPHALEXIN|item_drug_NAPROXEN,BENZONATATE + CEPHALEXIN + NAPROXEN,3,7,0.010270870918127466,10863,10839
item_drug_CEPHALEXIN|item_drug_MELOXICAM|item_drug_METHOCARBAMOL,CEPHALEXIN + MELOXICAM + METHOCARBAMOL,3,7,0.010171577324953144,11700,10447
item_drug_LISINOPRIL|item_drug_NAPROXEN|item_drug_PREDNISONE,LISINOPRIL + NAPROXEN + PREDNISONE,3,7,0.010170470902594857,12145,12107
item_drug_CEPHALEXIN|item_drug_ERYTHROMYCIN|item_drug_MELOXICAM,CEPHALEXIN + ERYTHROMYCIN + MELOXICAM,3,7,0.010159498957766229,13594,13594
item_drug_BENZONATATE|item_drug_CEPHALEXIN|item_drug_LISINOPRIL,BENZONATATE + CEPHALEXIN + LISINOPRIL,3,7,0.010129724168094604,5490,5466
item_drug_AMOXICILLIN|item_drug_BENZONATATE|item_drug_SIMVASTATIN,AMOXICILLIN + BENZONATATE + SIMVASTATIN,3,7,0.010112656344814253,5619,5595
item_drug_CEPHALEXIN|item_drug_IBUPROFEN|item_drug_METRONIDAZOLE,CEPHALEXIN + IBUPROFEN + METRONIDAZOLE,3,7,0.010079611529089991,13602,12286
item_drug_LISINOPRIL|item_drug_NAPROXEN|item_drug_SIMVASTATIN,LISINOPRIL + NAPROXEN + SIMVASTATIN,3,7,0.00995076245509849,12624,12624
item_drug_ALPRAZOLAM|item_drug_ATENOLOL|item_drug_CEPHALEXIN,ALPRAZOLAM + ATENOLOL + CEPHALEXIN,3,7,0.009914298724821616,3828,3803
item_drug_LISINOPRIL|item_drug_MUPIROCIN|item_drug_NAPROXEN,LISINOPRIL + MUPIROCIN + NAPROXEN,3,7,0.009853393992957232,12170,12170
item_drug_AZITHROMYCIN|item_drug_LISINOPRIL|item_drug_MELOXICAM,AZITHROMYCIN + LISINOPRIL + MELOXICAM,3,7,0.009750438236135162,10236,7736
item_drug_AMOXICILLIN|item_drug_AZITHROMYCIN|item_drug_METHOCARBAMOL,AMOXICILLIN + AZITHROMYCIN + METHOCARBAMOL,3,7,0.009656761197018842,11964,11964
item_drug_HYDROCHLOROTHIAZIDE|item_drug_LISINOPRIL|item_drug_NAPROXEN,HYDROCHLOROTHIAZIDE + LISINOPRIL + NAPROXEN,3,7,0.009560942386690028,12624,12624
item_drug_AZITHROMYCIN|item_drug_BENZONATATE|item_drug_LISINOPRIL,AZITHROMYCIN + BENZONATATE + LISINOPRIL,3,7,0.009513194418798662,5617,5532
item_drug_BENZONATATE|item_drug_LISINOPRIL,BENZONATATE + LISINOPRIL,2,7,0.009336423246762414,5619,5595
item_drug_METHOCARBAMOL|item_drug_NAPROXEN|item_drug_PREDNISONE,METHOCARBAMOL + NAPROXEN + PREDNISONE,3,7,0.00919065375921809,11964,11964
item_drug_ERYTHROMYCIN|item_drug_FLUCONAZOLE|item_drug_PREDNISONE,ERYTHROMYCIN + FLUCONAZOLE + PREDNISONE,3,7,0.009163963174449391,13615,13615
item_drug_AMOXICILLIN|item_drug_NAPROXEN|item_drug_SIMVASTATIN,AMOXICILLIN + NAPROXEN + SIMVASTATIN,3,7,0.009135258020529748,12624,12624
item_drug_AMOXICILLIN|item_drug_BENZONATATE|item_drug_CARVEDILOL,AMOXICILLIN + BENZONATATE + CARVEDILOL,3,7,0.009111962935257628,5575,5318
item_drug_KETOCONAZOLE|item_drug_NAPROXEN|item_drug_PREDNISONE,KETOCONAZOLE + NAPROXEN + PREDNISONE,3,7,0.008918798046734306,13038,13000
item_drug_AMOXICILLIN|item_drug_HYDROCHLOROTHIAZIDE|item_drug_NAPROXEN,AMOXICILLIN + HYDROCHLOROTHIAZIDE + NAPROXEN,3,7,0.008745437952121286,12624,12624
item_drug_AMOXICILLIN|item_drug_METHOCARBAMOL,AMOXICILLIN + METHOCARBAMOL,2,7,0.008590125208797528,11964,11964
item_drug_AMOXICILLIN|item_drug_BENZONATATE|item_drug_NAPROXEN,AMOXICILLIN + BENZONATATE + NAPROXEN,3,7,0.008555923308338391,10863,10839
item_drug_ALPRAZOLAM|item_drug_NAPROXEN|item_drug_PREDNISONE,ALPRAZOLAM + NAPROXEN + PREDNISONE,3,7,0.008539636114069821,13136,13098
item_drug_IBUPROFEN|item_drug_METRONIDAZOLE|item_drug_OMEPRAZOLE,IBUPROFEN + METRONIDAZOLE + OMEPRAZOLE,3,7,0.00843699495888559,12338,9477
item_drug_METHOCARBAMOL|item_drug_OMEPRAZOLE|item_drug_PREDNISONE,METHOCARBAMOL + OMEPRAZOLE + PREDNISONE,3,7,0.008375066942782438,11795,6137
item_drug_BENZONATATE|item_drug_LISINOPRIL|item_drug_SIMVASTATIN,BENZONATATE + LISINOPRIL + SIMVASTATIN,3,7,0.008253144539757028,5619,5595
item_drug_BENZONATATE|item_drug_NAPROXEN|item_drug_PREDNISONE,BENZONATATE + NAPROXEN + PREDNISONE,3,7,0.008144895177328334,10863,10839
item_drug_AZITHROMYCIN|item_drug_NAPROXEN|item_drug_SIMVASTATIN,AZITHROMYCIN + NAPROXEN + SIMVASTATIN,3,7,0.008036226723902634,12624,12624
item_drug_AMOXICILLIN|item_drug_METHOCARBAMOL|item_drug_NAPROXEN,AMOXICILLIN + METHOCARBAMOL + NAPROXEN,3,7,0.008020628437015146,11964,11964
item_drug_MELOXICAM|item_drug_METHOCARBAMOL|item_drug_PREDNISONE,MELOXICAM + METHOCARBAMOL + PREDNISONE,3,7,0.007902628528887986,11700,10447
item_drug_BENZONATATE|item_drug_LISINOPRIL|item_drug_OMEPRAZOLE,BENZONATATE + LISINOPRIL + OMEPRAZOLE,3,7,0.007863187951092076,5618,5587
item_drug_ERYTHROMYCIN|item_drug_MELOXICAM|item_drug_PREDNISONE,ERYTHROMYCIN + MELOXICAM + PREDNISONE,3,7,0.007665572094162644,13594,13594
item_drug_AZITHROMYCIN|item_drug_HYDROCHLOROTHIAZIDE|item_drug_NAPROXEN,AZITHROMYCIN + HYDROCHLOROTHIAZIDE + NAPROXEN,3,7,0.007646406655494172,12624,12624
item_drug_AMOXICILLIN|item_drug_GABAPENTIN|item_drug_LEVOFLOXACIN,AMOXICILLIN + GABAPENTIN + LEVOFLOXACIN,3,7,0.007646029810307943,1529,714
item_drug_AZITHROMYCIN|item_drug_METRONIDAZOLE|item_drug_SIMVASTATIN,AZITHROMYCIN + METRONIDAZOLE + SIMVASTATIN,3,7,0.007582705173536486,7348,7334
item_drug_AZITHROMYCIN|item_drug_KETOCONAZOLE|item_drug_NAPROXEN,AZITHROMYCIN + KETOCONAZOLE + NAPROXEN,3,7,0.007507380793586914,13517,13517
item_drug_AZITHROMYCIN|item_drug_METHOCARBAMOL,AZITHROMYCIN + METHOCARBAMOL,2,7,0.0074521428847862435,11964,11964
item_drug_AMOXICILLIN|item_drug_ERYTHROMYCIN|item_drug_FLUCONAZOLE,AMOXICILLIN + ERYTHROMYCIN + FLUCONAZOLE,3,7,0.007361863667043938,13615,13615
item_drug_BENZONATATE|item_drug_LISINOPRIL|item_drug_PREDNISONE,BENZONATATE + LISINOPRIL + PREDNISONE,3,7,0.007361739959243033,5610,5586
item_drug_AZITHROMYCIN|item_drug_METHOCARBAMOL|item_drug_NAPROXEN,AZITHROMYCIN + METHOCARBAMOL + NAPROXEN,3,7,0.007261973554340957,11964,11964
item_drug_BENZONATATE|item_drug_CARVEDILOL|item_drug_LISINOPRIL,BENZONATATE + CARVEDILOL + LISINOPRIL,3,7,0.007252451130200405,5575,5318
item_drug_CEPHALEXIN|item_drug_MUPIROCIN|item_drug_NAPROXEN,CEPHALEXIN + MUPIROCIN + NAPROXEN,3,7,0.0072355157981965,12078,12076
item_drug_AMOXICILLIN|item_drug_METHOCARBAMOL|item_drug_OMEPRAZOLE,AMOXICILLIN + METHOCARBAMOL + OMEPRAZOLE,3,7,0.0072050416205794955,11795,6137
item_drug_ALPRAZOLAM|item_drug_AZITHROMYCIN|item_drug_NAPROXEN,ALPRAZOLAM + AZITHROMYCIN + NAPROXEN,3,7,0.007128218860922428,13615,13615
item_drug_BENZONATATE|item_drug_CEPHALEXIN|item_drug_ERYTHROMYCIN,BENZONATATE + CEPHALEXIN + ERYTHROMYCIN,3,7,0.006984748931497871,13579,13579
item_drug_AZITHROMYCIN|item_drug_BENZONATATE|item_drug_NAPROXEN,AZITHROMYCIN + BENZONATATE + NAPROXEN,3,7,0.0068764233657700475,10863,10839
item_drug_BENZONATATE|item_drug_ERYTHROMYCIN|item_drug_PREDNISONE,BENZONATATE + ERYTHROMYCIN + PREDNISONE,3,7,0.006870615246773691,13579,13579
item_drug_IBUPROFEN|item_drug_NAPROXEN|item_drug_SIMVASTATIN,IBUPROFEN + NAPROXEN + SIMVASTATIN,3,7,0.006831168094712043,12624,12624
item_drug_BENZONATATE|item_drug_LISINOPRIL|item_drug_MELOXICAM,BENZONATATE + LISINOPRIL + MELOXICAM,3,7,0.006820620210894399,5458,4471
item_drug_AMOXICILLIN|item_drug_MELOXICAM|item_drug_METHOCARBAMOL,AMOXICILLIN + MELOXICAM + METHOCARBAMOL,3,7,0.0067326032066850425,11700,10447
item_drug_ERYTHROMYCIN|item_drug_KETOCONAZOLE|item_drug_NAPROXEN,ERYTHROMYCIN + KETOCONAZOLE + NAPROXEN,3,7,0.006553623539036552,13517,13517
item_drug_AZITHROMYCIN|item_drug_METHOCARBAMOL|item_drug_OMEPRAZOLE,AZITHROMYCIN + METHOCARBAMOL + OMEPRAZOLE,3,7,0.006446386737905305,11795,6137
item_drug_HYDROCHLOROTHIAZIDE|item_drug_IBUPROFEN|item_drug_NAPROXEN,HYDROCHLOROTHIAZIDE + IBUPROFEN + NAPROXEN,3,7,0.006441348026303582,12624,12624
item_drug_AMOXICILLIN|item_drug_BENZONATATE|item_drug_ERYTHROMYCIN,AMOXICILLIN + BENZONATATE + ERYTHROMYCIN,3,7,0.006330693244189414,13579,13579
item_drug_BENZONATATE|item_drug_CEPHALEXIN|item_drug_SIMVASTATIN,BENZONATATE + CEPHALEXIN + SIMVASTATIN,3,7,0.006293398607884705,5490,5466
item_drug_ERYTHROMYCIN|item_drug_NAPROXEN|item_drug_OMEPRAZOLE,ERYTHROMYCIN + NAPROXEN + OMEPRAZOLE,3,7,0.00626522186191039,13446,7788
item_drug_ERYTHROMYCIN|item_drug_FLUCONAZOLE|item_drug_NAPROXEN,ERYTHROMYCIN + FLUCONAZOLE + NAPROXEN,3,7,0.0062333210572062,13615,13615
item_drug_ALPRAZOLAM|item_drug_ERYTHROMYCIN|item_drug_NAPROXEN,ALPRAZOLAM + ERYTHROMYCIN + NAPROXEN,3,7,0.006174461606372067,13615,13615
item_drug_ATENOLOL|item_drug_CEPHALEXIN|item_drug_OMEPRAZOLE,ATENOLOL + CEPHALEXIN + OMEPRAZOLE,3,7,0.006098459749440105,4421,3803
item_drug_ERYTHROMYCIN|item_drug_FLUCONAZOLE,ERYTHROMYCIN + FLUCONAZOLE,2,7,0.0060300235980802214,13615,13615
item_drug_AZITHROMYCIN|item_drug_MELOXICAM|item_drug_METHOCARBAMOL,AZITHROMYCIN + MELOXICAM + METHOCARBAMOL,3,7,0.005973948324010853,11700,10447
item_drug_AZITHROMYCIN|item_drug_MELOXICAM|item_drug_SIMVASTATIN,AZITHROMYCIN + MELOXICAM + SIMVASTATIN,3,7,0.005914112675925261,10236,7736
item_drug_AMOXICILLIN|item_drug_ERYTHROMYCIN|item_drug_MELOXICAM,AMOXICILLIN + ERYTHROMYCIN + MELOXICAM,3,7,0.005863472586757191,13594,13594
item_drug_AZITHROMYCIN|item_drug_ERYTHROMYCIN|item_drug_FLUCONAZOLE,AZITHROMYCIN + ERYTHROMYCIN + FLUCONAZOLE,3,7,0.005695150819648276,13615,13615
item_drug_AZITHROMYCIN|item_drug_BENZONATATE|item_drug_SIMVASTATIN,AZITHROMYCIN + BENZONATATE + SIMVASTATIN,3,7,0.005676868858588762,5617,5532
item_drug_KETOCONAZOLE|item_drug_METRONIDAZOLE|item_drug_NAPROXEN,KETOCONAZOLE + METRONIDAZOLE + NAPROXEN,3,7,0.005442156234525262,13515,11924
item_drug_BENZONATATE|item_drug_CARVEDILOL|item_drug_CEPHALEXIN,BENZONATATE + CARVEDILOL + CEPHALEXIN,3,7,0.0052927051983280805,5471,5304
item_drug_AMOXICILLIN|item_drug_KETOCONAZOLE|item_drug_NAPROXEN,AMOXICILLIN + KETOCONAZOLE + NAPROXEN,3,7,0.0052746807198000905,13517,13517
item_drug_ERYTHROMYCIN|item_drug_FLUCONAZOLE|item_drug_OFLOXACIN,ERYTHROMYCIN + FLUCONAZOLE + OFLOXACIN,3,7,0.005228680351700833,13615,13615
item_drug_AMOXICILLIN|item_drug_ATENOLOL|item_drug_CEPHALEXIN,AMOXICILLIN + ATENOLOL + CEPHALEXIN,3,7,0.005219488638083872,4390,3477
item_drug_ERYTHROMYCIN|item_drug_FLUCONAZOLE|item_drug_METRONIDAZOLE,ERYTHROMYCIN + FLUCONAZOLE + METRONIDAZOLE,3,7,0.005187346214393119,13613,12022
item_drug_ERYTHROMYCIN|item_drug_NAPROXEN|item_drug_OFLOXACIN,ERYTHROMYCIN + NAPROXEN + OFLOXACIN,3,7,0.005178449563346828,13615,13615
item_drug_KETOCONAZOLE|item_drug_NAPROXEN,KETOCONAZOLE + NAPROXEN,2,7,0.005120788058787272,13517,13517
item_drug_ALPRAZOLAM|item_drug_METRONIDAZOLE|item_drug_NAPROXEN,ALPRAZOLAM + METRONIDAZOLE + NAPROXEN,3,7,0.0050629943018607754,13613,12022
item_drug_IBUPROFEN|item_drug_MELOXICAM|item_drug_OMEPRAZOLE,IBUPROFEN + MELOXICAM + OMEPRAZOLE,3,7,0.005008335339004943,11858,8063
item_drug_METHOCARBAMOL|item_drug_NAPROXEN,METHOCARBAMOL + NAPROXEN,2,7,0.0049979437447807,11964,11964
item_drug_AZITHROMYCIN|item_drug_CARVEDILOL|item_drug_MELOXICAM,AZITHROMYCIN + CARVEDILOL + MELOXICAM,3,7,0.004913419266368638,10168,5894
item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_NAPROXEN,ALPRAZOLAM + AMOXICILLIN + NAPROXEN,3,7,0.004895518787135606,13615,13615
item_drug_METHOCARBAMOL|item_drug_NAPROXEN|item_drug_OMEPRAZOLE,METHOCARBAMOL + NAPROXEN + OMEPRAZOLE,3,7,0.004810253977901609,11795,6137
item_drug_ERYTHROMYCIN|item_drug_FLUCONAZOLE|item_drug_MELOXICAM,ERYTHROMYCIN + FLUCONAZOLE + MELOXICAM,3,7,0.0047851607652734576,13594,13594
item_drug_ERYTHROMYCIN|item_drug_MELOXICAM|item_drug_NAPROXEN,ERYTHROMYCIN + MELOXICAM + NAPROXEN,3,7,0.004734929976919453,13594,13594
item_drug_AZITHROMYCIN|item_drug_BENZONATATE|item_drug_CARVEDILOL,AZITHROMYCIN + BENZONATATE + CARVEDILOL,3,7,0.004676175449032137,5573,5313
item_drug_ALPRAZOLAM|item_drug_NAPROXEN,ALPRAZOLAM + NAPROXEN,2,7,0.004552045159790542,13615,13615
item_drug_ATENOLOL|item_drug_CEPHALEXIN,ATENOLOL + CEPHALEXIN,2,7,0.0044776233772046495,4505,3803
item_drug_MELOXICAM|item_drug_METHOCARBAMOL|item_drug_NAPROXEN,MELOXICAM + METHOCARBAMOL + NAPROXEN,3,7,0.004337815564007157,11700,10447
item_drug_KETOCONAZOLE|item_drug_NAPROXEN|item_drug_OMEPRAZOLE,KETOCONAZOLE + NAPROXEN + OMEPRAZOLE,3,7,0.004322716485962695,13348,7788
item_drug_CEPHALEXIN|item_drug_ERYTHROMYCIN|item_drug_MUPIROCIN,CEPHALEXIN + ERYTHROMYCIN + MUPIROCIN,3,7,0.004268906873788204,13449,13447
item_drug_ALPRAZOLAM|item_drug_KETOCONAZOLE|item_drug_NAPROXEN,ALPRAZOLAM + KETOCONAZOLE + NAPROXEN,3,7,0.004231956230424371,13517,13517
item_drug_AZITHROMYCIN|item_drug_ERYTHROMYCIN|item_drug_MELOXICAM,AZITHROMYCIN + ERYTHROMYCIN + MELOXICAM,3,7,0.004196759739361529,13594,13594
item_drug_BENZONATATE|item_drug_NAPROXEN|item_drug_OMEPRAZOLE,BENZONATATE + NAPROXEN + OMEPRAZOLE,3,7,0.004187479567179085,10710,6812
item_drug_ALPRAZOLAM|item_drug_AZITHROMYCIN|item_drug_OFLOXACIN,ALPRAZOLAM + AZITHROMYCIN + OFLOXACIN,3,7,0.004148438385645771,11471,10397
item_drug_AZITHROMYCIN|item_drug_BENZONATATE|item_drug_ERYTHROMYCIN,AZITHROMYCIN + BENZONATATE + ERYTHROMYCIN,3,7,0.004133692130361028,13579,13579
item_drug_ERYTHROMYCIN|item_drug_METRONIDAZOLE|item_drug_OFLOXACIN,ERYTHROMYCIN + METRONIDAZOLE + OFLOXACIN,3,7,0.004132474720533747,13613,12022
item_drug_NAPROXEN|item_drug_OMEPRAZOLE|item_drug_SIMVASTATIN,NAPROXEN + OMEPRAZOLE + SIMVASTATIN,3,7,0.004090327799644215,12624,12624
item_drug_BENZONATATE|item_drug_OMEPRAZOLE|item_drug_SIMVASTATIN,BENZONATATE + OMEPRAZOLE + SIMVASTATIN,3,7,0.004026862390882176,5618,5587
item_drug_MUPIROCIN|item_drug_NAPROXEN|item_drug_OMEPRAZOLE,MUPIROCIN + NAPROXEN + OMEPRAZOLE,3,7,0.003992959337502958,12170,12170
item_drug_ALPRAZOLAM|item_drug_NAPROXEN|item_drug_OMEPRAZOLE,ALPRAZOLAM + NAPROXEN + OMEPRAZOLE,3,7,0.0039435545532982095,13446,7788
item_drug_BENZONATATE|item_drug_NAPROXEN,BENZONATATE + NAPROXEN,2,7,0.003885038268907228,10863,10839
item_drug_ERYTHROMYCIN|item_drug_MELOXICAM,ERYTHROMYCIN + MELOXICAM,2,7,0.0037824369776501,13594,13594
item_drug_METHOCARBAMOL|item_drug_OMEPRAZOLE,METHOCARBAMOL + OMEPRAZOLE,2,7,0.0037745635201272216,11795,6137
item_drug_ERYTHROMYCIN|item_drug_MELOXICAM|item_drug_OFLOXACIN,ERYTHROMYCIN + MELOXICAM + OFLOXACIN,3,7,0.003730289271414086,13594,13594
item_drug_HYDROCHLOROTHIAZIDE|item_drug_NAPROXEN|item_drug_OMEPRAZOLE,HYDROCHLOROTHIAZIDE + NAPROXEN + OMEPRAZOLE,3,7,0.003700507731235752,12624,12624
