combination,drug_names,interaction_size,n_bins,mean_combined_importance,total_patient_rule_profile_support,total_strict_rule_support
item_drug_CLONAZEPAM|item_drug_IBUPROFEN|item_drug_LORAZEPAM,CLONAZEPAM + IBUPROFEN + LORAZEPAM,3,5,0.03908816397238997,5519,5519
item_drug_ARIPIPRAZOLE|item_drug_BENZONATATE,ARIPIPRAZOLE + BENZONATATE,2,5,0.03739656539353153,8772,8772
item_drug_ARIPIPRAZOLE|item_drug_BENZONATATE|item_drug_CEPHALEXIN,ARIPIPRAZOLE + BENZONATATE + CEPHALEXIN,3,5,0.03717285076014058,8772,8772
item_drug_ALPRAZOLAM|item_drug_IBUPROFEN|item_drug_LORAZEPAM,ALPRAZOLAM + IBUPROFEN + LORAZEPAM,3,5,0.03689075698721298,5519,5519
item_drug_ARIPIPRAZOLE|item_drug_BENZONATATE|item_drug_DIAZEPAM,ARIPIPRAZOLE + BENZONATATE + DIAZEPAM,3,5,0.03603131683144488,8772,8772
item_drug_FLUCONAZOLE|item_drug_GABAPENTIN|item_drug_KETOCONAZOLE,FLUCONAZOLE + GABAPENTIN + KETOCONAZOLE,3,5,0.034166799643073675,7280,7214
item_drug_FLUCONAZOLE|item_drug_GABAPENTIN|item_drug_METHOCARBAMOL,FLUCONAZOLE + GABAPENTIN + METHOCARBAMOL,3,5,0.03412751040008395,6691,6691
item_drug_FLUCONAZOLE|item_drug_GABAPENTIN|item_drug_LAMOTRIGINE,FLUCONAZOLE + GABAPENTIN + LAMOTRIGINE,3,5,0.03405399647952667,6775,6775
item_drug_CLONAZEPAM|item_drug_FLUCONAZOLE|item_drug_LORAZEPAM,CLONAZEPAM + FLUCONAZOLE + LORAZEPAM,3,5,0.033495664782728314,5396,5396
item_drug_ALPRAZOLAM|item_drug_FLUCONAZOLE|item_drug_LORAZEPAM,ALPRAZOLAM + FLUCONAZOLE + LORAZEPAM,3,5,0.03129825779755133,5396,5396
item_drug_ALPRAZOLAM|item_drug_METRONIDAZOLE|item_drug_NAPROXEN,ALPRAZOLAM + METRONIDAZOLE + NAPROXEN,3,5,0.03103331067260004,7779,7779
item_drug_FUROSEMIDE|item_drug_LISINOPRIL,FUROSEMIDE + LISINOPRIL,2,5,0.030434859152827683,5865,5865
item_drug_AZITHROMYCIN|item_drug_FUROSEMIDE|item_drug_LISINOPRIL,AZITHROMYCIN + FUROSEMIDE + LISINOPRIL,3,5,0.02919870977217347,5865,5865
item_drug_AMOXICILLIN|item_drug_FUROSEMIDE|item_drug_LISINOPRIL,AMOXICILLIN + FUROSEMIDE + LISINOPRIL,3,5,0.02912792018239698,5865,5865
item_drug_AZITHROMYCIN|item_drug_LISINOPRIL,AZITHROMYCIN + LISINOPRIL,2,5,0.028148961792117972,5865,5865
item_drug_AMOXICILLIN|item_drug_LISINOPRIL,AMOXICILLIN + LISINOPRIL,2,5,0.02804277740745324,5865,5865
item_drug_AMOXICILLIN|item_drug_AZITHROMYCIN|item_drug_LISINOPRIL,AMOXICILLIN + AZITHROMYCIN + LISINOPRIL,3,5,0.027603988608590507,5865,5865
item_drug_CLONAZEPAM|item_drug_METRONIDAZOLE|item_drug_NAPROXEN,CLONAZEPAM + METRONIDAZOLE + NAPROXEN,3,5,0.02642431178797459,7779,7779
item_drug_IBUPROFEN|item_drug_LORAZEPAM|item_drug_OMEPRAZOLE,IBUPROFEN + LORAZEPAM + OMEPRAZOLE,3,5,0.025838344783728102,5519,5519
item_drug_AMOXICILLIN|item_drug_IBUPROFEN|item_drug_LORAZEPAM,AMOXICILLIN + IBUPROFEN + LORAZEPAM,3,5,0.025588539057997454,5519,5519
item_drug_ALPRAZOLAM|item_drug_FLUCONAZOLE|item_drug_KETOCONAZOLE,ALPRAZOLAM + FLUCONAZOLE + KETOCONAZOLE,3,5,0.021770208844163235,7280,7214
item_drug_ALPRAZOLAM|item_drug_FLUCONAZOLE|item_drug_METHOCARBAMOL,ALPRAZOLAM + FLUCONAZOLE + METHOCARBAMOL,3,5,0.0217309196011735,6691,6691
item_drug_ALPRAZOLAM|item_drug_FLUCONAZOLE|item_drug_LAMOTRIGINE,ALPRAZOLAM + FLUCONAZOLE + LAMOTRIGINE,3,5,0.021657405680616228,6775,6775
item_drug_IBUPROFEN|item_drug_LORAZEPAM,IBUPROFEN + LORAZEPAM,2,5,0.02142218930275757,5519,5519
item_drug_CEPHALEXIN|item_drug_IBUPROFEN|item_drug_LORAZEPAM,CEPHALEXIN + IBUPROFEN + LORAZEPAM,3,5,0.02055602910696013,5519,5519
item_drug_FLUCONAZOLE|item_drug_LORAZEPAM|item_drug_OMEPRAZOLE,FLUCONAZOLE + LORAZEPAM + OMEPRAZOLE,3,5,0.020245845594066447,5396,5396
item_drug_CLONAZEPAM|item_drug_FLUCONAZOLE|item_drug_KETOCONAZOLE,CLONAZEPAM + FLUCONAZOLE + KETOCONAZOLE,3,5,0.01999950490443498,7280,7214
item_drug_AMOXICILLIN|item_drug_FLUCONAZOLE|item_drug_LORAZEPAM,AMOXICILLIN + FLUCONAZOLE + LORAZEPAM,3,5,0.019996039868335803,5396,5396
item_drug_CLONAZEPAM|item_drug_FLUCONAZOLE|item_drug_METHOCARBAMOL,CLONAZEPAM + FLUCONAZOLE + METHOCARBAMOL,3,5,0.019960215661445246,6691,6691
item_drug_CLONAZEPAM|item_drug_FLUCONAZOLE|item_drug_LAMOTRIGINE,CLONAZEPAM + FLUCONAZOLE + LAMOTRIGINE,3,5,0.019886701740887976,6775,6775
item_drug_FLUCONAZOLE|item_drug_IBUPROFEN|item_drug_LORAZEPAM,FLUCONAZOLE + IBUPROFEN + LORAZEPAM,3,5,0.018779779166279646,5396,5396
item_drug_METRONIDAZOLE|item_drug_NAPROXEN,METRONIDAZOLE + NAPROXEN,2,5,0.01777343174754763,7779,7779
item_drug_METRONIDAZOLE|item_drug_NAPROXEN|item_drug_OMEPRAZOLE,METRONIDAZOLE + NAPROXEN + OMEPRAZOLE,3,5,0.016297436256068654,7779,7779
item_drug_AMOXICILLIN|item_drug_METRONIDAZOLE|item_drug_NAPROXEN,AMOXICILLIN + METRONIDAZOLE + NAPROXEN,3,5,0.016221279690927036,7779,7779
item_drug_LORAZEPAM|item_drug_METRONIDAZOLE|item_drug_NAPROXEN,LORAZEPAM + METRONIDAZOLE + NAPROXEN,3,5,0.015041004350402074,6744,6744
item_drug_CEPHALEXIN|item_drug_FLUCONAZOLE|item_drug_LORAZEPAM,CEPHALEXIN + FLUCONAZOLE + LORAZEPAM,3,5,0.01496352991729848,5396,5396
item_drug_CEPHALEXIN|item_drug_METRONIDAZOLE|item_drug_NAPROXEN,CEPHALEXIN + METRONIDAZOLE + NAPROXEN,3,5,0.014550762144863113,7779,7779
item_drug_FLUCONAZOLE|item_drug_LORAZEPAM,FLUCONAZOLE + LORAZEPAM,2,5,0.013033440518265087,5396,5396
item_drug_FLUCONAZOLE|item_drug_IBUPROFEN|item_drug_KETOCONAZOLE,FLUCONAZOLE + IBUPROFEN + KETOCONAZOLE,3,5,0.01073978400318048,7280,7214
item_drug_FLUCONAZOLE|item_drug_IBUPROFEN|item_drug_METHOCARBAMOL,FLUCONAZOLE + IBUPROFEN + METHOCARBAMOL,3,5,0.010700494760190745,6691,6691
item_drug_FLUCONAZOLE|item_drug_IBUPROFEN|item_drug_LAMOTRIGINE,FLUCONAZOLE + IBUPROFEN + LAMOTRIGINE,3,5,0.010626980839633473,6775,6775
item_drug_AMOXICILLIN|item_drug_FLUCONAZOLE|item_drug_KETOCONAZOLE,AMOXICILLIN + FLUCONAZOLE + KETOCONAZOLE,3,5,0.009900143838791774,7280,7214
item_drug_AMOXICILLIN|item_drug_FLUCONAZOLE|item_drug_METHOCARBAMOL,AMOXICILLIN + FLUCONAZOLE + METHOCARBAMOL,3,5,0.00986085459580204,6691,6691
item_drug_AMOXICILLIN|item_drug_FLUCONAZOLE|item_drug_LAMOTRIGINE,AMOXICILLIN + FLUCONAZOLE + LAMOTRIGINE,3,5,0.009787340675244767,6775,6775
item_drug_FLUCONAZOLE|item_drug_KETOCONAZOLE|item_drug_OMEPRAZOLE,FLUCONAZOLE + KETOCONAZOLE + OMEPRAZOLE,3,5,0.007890916387594645,7280,7214
item_drug_FLUCONAZOLE|item_drug_METHOCARBAMOL|item_drug_OMEPRAZOLE,FLUCONAZOLE + METHOCARBAMOL + OMEPRAZOLE,3,5,0.007851627144604915,6691,6691
item_drug_FLUCONAZOLE|item_drug_LAMOTRIGINE|item_drug_OMEPRAZOLE,FLUCONAZOLE + LAMOTRIGINE + OMEPRAZOLE,3,5,0.0077781132240476395,6775,6775
item_drug_CEPHALEXIN|item_drug_FLUCONAZOLE|item_drug_KETOCONAZOLE,CEPHALEXIN + FLUCONAZOLE + KETOCONAZOLE,3,5,0.006708517637941047,7280,7214
item_drug_CEPHALEXIN|item_drug_FLUCONAZOLE|item_drug_METHOCARBAMOL,CEPHALEXIN + FLUCONAZOLE + METHOCARBAMOL,3,5,0.006669228394951314,6691,6691
item_drug_CEPHALEXIN|item_drug_FLUCONAZOLE|item_drug_LAMOTRIGINE,CEPHALEXIN + FLUCONAZOLE + LAMOTRIGINE,3,5,0.0065957144743940405,6775,6775
item_drug_FLUCONAZOLE|item_drug_KETOCONAZOLE,FLUCONAZOLE + KETOCONAZOLE,2,5,0.00588720003619823,7280,7214
item_drug_FLUCONAZOLE|item_drug_METHOCARBAMOL,FLUCONAZOLE + METHOCARBAMOL,2,5,0.00582826617171363,6691,6691
item_drug_FLUCONAZOLE|item_drug_LAMOTRIGINE,FLUCONAZOLE + LAMOTRIGINE,2,5,0.0057179952908777195,6775,6775
item_drug_FLUCONAZOLE|item_drug_KETOCONAZOLE|item_drug_METHOCARBAMOL,FLUCONAZOLE + KETOCONAZOLE + METHOCARBAMOL,3,5,0.005583031628044353,6671,6610
item_drug_FLUCONAZOLE|item_drug_KETOCONAZOLE|item_drug_LAMOTRIGINE,FLUCONAZOLE + KETOCONAZOLE + LAMOTRIGINE,3,5,0.00550951770748708,6751,6685
item_drug_FLUCONAZOLE|item_drug_LAMOTRIGINE|item_drug_METHOCARBAMOL,FLUCONAZOLE + LAMOTRIGINE + METHOCARBAMOL,3,5,0.0054702284644973466,6691,6691
item_drug_FUROSEMIDE|item_drug_GABAPENTIN,FUROSEMIDE + GABAPENTIN,2,4,0.2642782530709013,6506,6506
item_drug_GABAPENTIN|item_drug_OXYCONTIN,GABAPENTIN + OXYCONTIN,2,4,0.25362543628455303,6506,6506
item_drug_GABAPENTIN|item_drug_SIMVASTATIN,GABAPENTIN + SIMVASTATIN,2,4,0.25325800851412716,6506,6506
item_drug_ALPRAZOLAM|item_drug_FUROSEMIDE|item_drug_GABAPENTIN,ALPRAZOLAM + FUROSEMIDE + GABAPENTIN,3,4,0.21110686907817716,6506,6506
item_drug_AZITHROMYCIN|item_drug_FUROSEMIDE|item_drug_GABAPENTIN,AZITHROMYCIN + FUROSEMIDE + GABAPENTIN,3,4,0.20775450855413752,6506,6506
item_drug_ALPRAZOLAM|item_drug_GABAPENTIN|item_drug_OXYCONTIN,ALPRAZOLAM + GABAPENTIN + OXYCONTIN,3,4,0.20400499122061166,6506,6506
item_drug_ALPRAZOLAM|item_drug_GABAPENTIN|item_drug_SIMVASTATIN,ALPRAZOLAM + GABAPENTIN + SIMVASTATIN,3,4,0.20376003937366105,6506,6506
item_drug_AZITHROMYCIN|item_drug_GABAPENTIN|item_drug_OXYCONTIN,AZITHROMYCIN + GABAPENTIN + OXYCONTIN,3,4,0.20065263069657202,6506,6506
item_drug_AZITHROMYCIN|item_drug_GABAPENTIN|item_drug_SIMVASTATIN,AZITHROMYCIN + GABAPENTIN + SIMVASTATIN,3,4,0.2004076788496214,6506,6506
item_drug_GABAPENTIN|item_drug_TOPIRAMATE,GABAPENTIN + TOPIRAMATE,2,4,0.1993575255028548,6775,6775
item_drug_CLONAZEPAM|item_drug_FUROSEMIDE|item_drug_GABAPENTIN,CLONAZEPAM + FUROSEMIDE + GABAPENTIN,3,4,0.19927145078385025,6506,6506
item_drug_GABAPENTIN|item_drug_MIRTAZAPINE,GABAPENTIN + MIRTAZAPINE,2,4,0.19667998906567122,6775,6775
item_drug_DIAZEPAM|item_drug_FUROSEMIDE|item_drug_GABAPENTIN,DIAZEPAM + FUROSEMIDE + GABAPENTIN,3,4,0.19527506691904672,6506,6506
item_drug_FUROSEMIDE|item_drug_GABAPENTIN|item_drug_OMEPRAZOLE,FUROSEMIDE + GABAPENTIN + OMEPRAZOLE,3,4,0.19470360399527675,6506,6506
item_drug_FUROSEMIDE|item_drug_GABAPENTIN|item_drug_LORAZEPAM,FUROSEMIDE + GABAPENTIN + LORAZEPAM,3,4,0.19441605535124087,6506,6506
item_drug_FUROSEMIDE|item_drug_GABAPENTIN|item_drug_OXYCONTIN,FUROSEMIDE + GABAPENTIN + OXYCONTIN,3,4,0.19266445672052307,6506,6506
item_drug_FUROSEMIDE|item_drug_GABAPENTIN|item_drug_LYRICA,FUROSEMIDE + GABAPENTIN + LYRICA,3,4,0.1925062714034423,6506,6506
item_drug_FUROSEMIDE|item_drug_GABAPENTIN|item_drug_SIMVASTATIN,FUROSEMIDE + GABAPENTIN + SIMVASTATIN,3,4,0.19241950487357248,6506,6506
item_drug_AMOXICILLIN|item_drug_FUROSEMIDE|item_drug_GABAPENTIN,AMOXICILLIN + FUROSEMIDE + GABAPENTIN,3,4,0.1923926528591102,6506,6506
item_drug_CLONAZEPAM|item_drug_GABAPENTIN|item_drug_OXYCONTIN,CLONAZEPAM + GABAPENTIN + OXYCONTIN,3,4,0.19216957292628475,6506,6506
item_drug_CLONAZEPAM|item_drug_GABAPENTIN|item_drug_SIMVASTATIN,CLONAZEPAM + GABAPENTIN + SIMVASTATIN,3,4,0.19192462107933417,6506,6506
item_drug_CEPHALEXIN|item_drug_FUROSEMIDE|item_drug_GABAPENTIN,CEPHALEXIN + FUROSEMIDE + GABAPENTIN,3,4,0.1917895069083142,6506,6506
item_drug_BACLOFEN|item_drug_FUROSEMIDE|item_drug_GABAPENTIN,BACLOFEN + FUROSEMIDE + GABAPENTIN,3,4,0.18920899707676636,6506,6506
item_drug_DIAZEPAM|item_drug_GABAPENTIN|item_drug_OXYCONTIN,DIAZEPAM + GABAPENTIN + OXYCONTIN,3,4,0.18817318906148123,6506,6506
item_drug_DIAZEPAM|item_drug_GABAPENTIN|item_drug_SIMVASTATIN,DIAZEPAM + GABAPENTIN + SIMVASTATIN,3,4,0.18792823721453064,6506,6506
item_drug_GABAPENTIN|item_drug_OMEPRAZOLE|item_drug_OXYCONTIN,GABAPENTIN + OMEPRAZOLE + OXYCONTIN,3,4,0.18760172613771126,6506,6506
item_drug_GABAPENTIN|item_drug_OMEPRAZOLE|item_drug_SIMVASTATIN,GABAPENTIN + OMEPRAZOLE + SIMVASTATIN,3,4,0.18735677429076067,6506,6506
item_drug_GABAPENTIN|item_drug_LORAZEPAM|item_drug_OXYCONTIN,GABAPENTIN + LORAZEPAM + OXYCONTIN,3,4,0.18731417749367538,6506,6506
item_drug_GABAPENTIN|item_drug_LORAZEPAM|item_drug_SIMVASTATIN,GABAPENTIN + LORAZEPAM + SIMVASTATIN,3,4,0.1870692256467248,6506,6506
item_drug_GABAPENTIN|item_drug_LYRICA|item_drug_OXYCONTIN,GABAPENTIN + LYRICA + OXYCONTIN,3,4,0.1854043935458768,6506,6506
item_drug_GABAPENTIN|item_drug_OXYCONTIN|item_drug_SIMVASTATIN,GABAPENTIN + OXYCONTIN + SIMVASTATIN,3,4,0.18531762701600696,6506,6506
item_drug_AMOXICILLIN|item_drug_GABAPENTIN|item_drug_OXYCONTIN,AMOXICILLIN + GABAPENTIN + OXYCONTIN,3,4,0.18529077500154467,6506,6506
item_drug_GABAPENTIN|item_drug_LYRICA|item_drug_SIMVASTATIN,GABAPENTIN + LYRICA + SIMVASTATIN,3,4,0.18515944169892617,6506,6506
item_drug_AMOXICILLIN|item_drug_GABAPENTIN|item_drug_SIMVASTATIN,AMOXICILLIN + GABAPENTIN + SIMVASTATIN,3,4,0.1850458231545941,6506,6506
item_drug_CEPHALEXIN|item_drug_GABAPENTIN|item_drug_OXYCONTIN,CEPHALEXIN + GABAPENTIN + OXYCONTIN,3,4,0.1846876290507487,6506,6506
item_drug_CEPHALEXIN|item_drug_GABAPENTIN|item_drug_SIMVASTATIN,CEPHALEXIN + GABAPENTIN + SIMVASTATIN,3,4,0.1844426772037981,6506,6506
item_drug_BACLOFEN|item_drug_GABAPENTIN|item_drug_OXYCONTIN,BACLOFEN + GABAPENTIN + OXYCONTIN,3,4,0.18210711921920086,6506,6506
item_drug_BACLOFEN|item_drug_GABAPENTIN|item_drug_SIMVASTATIN,BACLOFEN + GABAPENTIN + SIMVASTATIN,3,4,0.18186216737225028,6506,6506
item_drug_CLONAZEPAM|item_drug_GABAPENTIN|item_drug_TOPIRAMATE,CLONAZEPAM + GABAPENTIN + TOPIRAMATE,3,4,0.1666989421334493,6775,6775
item_drug_CLONAZEPAM|item_drug_GABAPENTIN|item_drug_MIRTAZAPINE,CLONAZEPAM + GABAPENTIN + MIRTAZAPINE,3,4,0.16491391784199358,6775,6775
item_drug_BENZONATATE|item_drug_GABAPENTIN|item_drug_IBUPROFEN,BENZONATATE + GABAPENTIN + IBUPROFEN,3,4,0.15828783842273603,6775,6775
item_drug_BENZONATATE|item_drug_GABAPENTIN|item_drug_PREDNISONE,BENZONATATE + GABAPENTIN + PREDNISONE,3,4,0.1580035581373071,6775,6775
item_drug_ALPRAZOLAM|item_drug_GABAPENTIN|item_drug_TOPIRAMATE,ALPRAZOLAM + GABAPENTIN + TOPIRAMATE,3,4,0.1574646359320324,6775,6775
item_drug_AMOXICILLIN|item_drug_GABAPENTIN|item_drug_TOPIRAMATE,AMOXICILLIN + GABAPENTIN + TOPIRAMATE,3,4,0.1558115286784618,6775,6775
item_drug_ALPRAZOLAM|item_drug_GABAPENTIN|item_drug_MIRTAZAPINE,ALPRAZOLAM + GABAPENTIN + MIRTAZAPINE,3,4,0.1556796116405767,6775,6775
item_drug_AZITHROMYCIN|item_drug_GABAPENTIN|item_drug_IBUPROFEN,AZITHROMYCIN + GABAPENTIN + IBUPROFEN,3,4,0.15452018961318845,6775,6775
item_drug_AMOXICILLIN|item_drug_GABAPENTIN|item_drug_MIRTAZAPINE,AMOXICILLIN + GABAPENTIN + MIRTAZAPINE,3,4,0.1540265043870061,6775,6775
item_drug_BENZONATATE|item_drug_GABAPENTIN|item_drug_TOPIRAMATE,BENZONATATE + GABAPENTIN + TOPIRAMATE,3,4,0.15386768689315,6775,6775
item_drug_GABAPENTIN|item_drug_OMEPRAZOLE|item_drug_TOPIRAMATE,GABAPENTIN + OMEPRAZOLE + TOPIRAMATE,3,4,0.15379219309269698,6775,6775
item_drug_BENZONATATE|item_drug_GABAPENTIN|item_drug_MIRTAZAPINE,BENZONATATE + GABAPENTIN + MIRTAZAPINE,3,4,0.1520826626016943,6775,6775
item_drug_GABAPENTIN|item_drug_MIRTAZAPINE|item_drug_OMEPRAZOLE,GABAPENTIN + MIRTAZAPINE + OMEPRAZOLE,3,4,0.15200716880124127,6775,6775
item_drug_GABAPENTIN|item_drug_IBUPROFEN|item_drug_PREDNISONE,GABAPENTIN + IBUPROFEN + PREDNISONE,3,4,0.15078243474672567,6775,6775
item_drug_AZITHROMYCIN|item_drug_GABAPENTIN|item_drug_TOPIRAMATE,AZITHROMYCIN + GABAPENTIN + TOPIRAMATE,3,4,0.15010003808360245,6775,6775
item_drug_DIAZEPAM|item_drug_GABAPENTIN|item_drug_IBUPROFEN,DIAZEPAM + GABAPENTIN + IBUPROFEN,3,4,0.14927986366883653,6775,6775
item_drug_AZITHROMYCIN|item_drug_GABAPENTIN|item_drug_MIRTAZAPINE,AZITHROMYCIN + GABAPENTIN + MIRTAZAPINE,3,4,0.14831501379214673,6775,6775
item_drug_CEPHALEXIN|item_drug_GABAPENTIN|item_drug_TOPIRAMATE,CEPHALEXIN + GABAPENTIN + TOPIRAMATE,3,4,0.14672782513503901,6775,6775
item_drug_GABAPENTIN|item_drug_IBUPROFEN|item_drug_TOPIRAMATE,GABAPENTIN + IBUPROFEN + TOPIRAMATE,3,4,0.1466465635025686,6775,6775
item_drug_GABAPENTIN|item_drug_PREDNISONE|item_drug_TOPIRAMATE,GABAPENTIN + PREDNISONE + TOPIRAMATE,3,4,0.14636228321713968,6775,6775
item_drug_ARIPIPRAZOLE|item_drug_GABAPENTIN|item_drug_IBUPROFEN,ARIPIPRAZOLE + GABAPENTIN + IBUPROFEN,3,4,0.14509807952812373,6772,6772
item_drug_CEPHALEXIN|item_drug_GABAPENTIN|item_drug_MIRTAZAPINE,CEPHALEXIN + GABAPENTIN + MIRTAZAPINE,3,4,0.1449428008435833,6775,6775
item_drug_GABAPENTIN|item_drug_IBUPROFEN|item_drug_MIRTAZAPINE,GABAPENTIN + IBUPROFEN + MIRTAZAPINE,3,4,0.1448615392111129,6775,6775
item_drug_DIAZEPAM|item_drug_GABAPENTIN|item_drug_TOPIRAMATE,DIAZEPAM + GABAPENTIN + TOPIRAMATE,3,4,0.14485971213925053,6775,6775
item_drug_GABAPENTIN|item_drug_MIRTAZAPINE|item_drug_PREDNISONE,GABAPENTIN + MIRTAZAPINE + PREDNISONE,3,4,0.14457725892568396,6775,6775
item_drug_DIAZEPAM|item_drug_GABAPENTIN|item_drug_MIRTAZAPINE,DIAZEPAM + GABAPENTIN + MIRTAZAPINE,3,4,0.1430746878477948,6775,6775
item_drug_ARIPIPRAZOLE|item_drug_GABAPENTIN|item_drug_TOPIRAMATE,ARIPIPRAZOLE + GABAPENTIN + TOPIRAMATE,3,4,0.14067792799853773,6772,6772
item_drug_GABAPENTIN|item_drug_MIRTAZAPINE|item_drug_TOPIRAMATE,GABAPENTIN + MIRTAZAPINE + TOPIRAMATE,3,4,0.1404413876815269,6775,6775
item_drug_ARIPIPRAZOLE|item_drug_GABAPENTIN|item_drug_MIRTAZAPINE,ARIPIPRAZOLE + GABAPENTIN + MIRTAZAPINE,3,4,0.13889290370708202,6772,6772
item_drug_ALPRAZOLAM|item_drug_AZITHROMYCIN|item_drug_FUROSEMIDE,ALPRAZOLAM + AZITHROMYCIN + FUROSEMIDE,3,4,0.09007120606860061,6506,6506
item_drug_ALPRAZOLAM|item_drug_FUROSEMIDE,ALPRAZOLAM + FUROSEMIDE,2,4,0.08775329934259596,6506,6506
item_drug_ALPRAZOLAM|item_drug_AZITHROMYCIN|item_drug_OXYCONTIN,ALPRAZOLAM + AZITHROMYCIN + OXYCONTIN,3,4,0.0829693282110351,6506,6506
item_drug_ALPRAZOLAM|item_drug_AZITHROMYCIN|item_drug_SIMVASTATIN,ALPRAZOLAM + AZITHROMYCIN + SIMVASTATIN,3,4,0.08272437636408451,6506,6506
item_drug_ALPRAZOLAM|item_drug_CLONAZEPAM|item_drug_FUROSEMIDE,ALPRAZOLAM + CLONAZEPAM + FUROSEMIDE,3,4,0.08158814829831335,6506,6506
item_drug_AZITHROMYCIN|item_drug_CLONAZEPAM|item_drug_FUROSEMIDE,AZITHROMYCIN + CLONAZEPAM + FUROSEMIDE,3,4,0.07823578777427372,6506,6506
item_drug_ALPRAZOLAM|item_drug_DIAZEPAM|item_drug_FUROSEMIDE,ALPRAZOLAM + DIAZEPAM + FUROSEMIDE,3,4,0.07759176443350983,6506,6506
item_drug_ALPRAZOLAM|item_drug_OXYCONTIN,ALPRAZOLAM + OXYCONTIN,2,4,0.0771004825562477,6506,6506
item_drug_ALPRAZOLAM|item_drug_FUROSEMIDE|item_drug_OMEPRAZOLE,ALPRAZOLAM + FUROSEMIDE + OMEPRAZOLE,3,4,0.07702030150973985,6506,6506
item_drug_ALPRAZOLAM|item_drug_SIMVASTATIN,ALPRAZOLAM + SIMVASTATIN,2,4,0.07673305478582182,6506,6506
item_drug_ALPRAZOLAM|item_drug_FUROSEMIDE|item_drug_LORAZEPAM,ALPRAZOLAM + FUROSEMIDE + LORAZEPAM,3,4,0.07673275286570397,6506,6506
item_drug_ALPRAZOLAM|item_drug_FUROSEMIDE|item_drug_OXYCONTIN,ALPRAZOLAM + FUROSEMIDE + OXYCONTIN,3,4,0.07498115423498616,6506,6506
item_drug_ALPRAZOLAM|item_drug_FUROSEMIDE|item_drug_LYRICA,ALPRAZOLAM + FUROSEMIDE + LYRICA,3,4,0.07482296891790537,6506,6506
item_drug_ALPRAZOLAM|item_drug_FUROSEMIDE|item_drug_SIMVASTATIN,ALPRAZOLAM + FUROSEMIDE + SIMVASTATIN,3,4,0.07473620238803556,6506,6506
item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_FUROSEMIDE,ALPRAZOLAM + AMOXICILLIN + FUROSEMIDE,3,4,0.07470935037357328,6506,6506
item_drug_ALPRAZOLAM|item_drug_CLONAZEPAM|item_drug_OXYCONTIN,ALPRAZOLAM + CLONAZEPAM + OXYCONTIN,3,4,0.07448627044074785,6506,6506
item_drug_ALPRAZOLAM|item_drug_CLONAZEPAM|item_drug_SIMVASTATIN,ALPRAZOLAM + CLONAZEPAM + SIMVASTATIN,3,4,0.07424131859379726,6506,6506
item_drug_AZITHROMYCIN|item_drug_DIAZEPAM|item_drug_FUROSEMIDE,AZITHROMYCIN + DIAZEPAM + FUROSEMIDE,3,4,0.07423940390947019,6506,6506
item_drug_ALPRAZOLAM|item_drug_CEPHALEXIN|item_drug_FUROSEMIDE,ALPRAZOLAM + CEPHALEXIN + FUROSEMIDE,3,4,0.0741062044227773,6506,6506
item_drug_AZITHROMYCIN|item_drug_FUROSEMIDE|item_drug_LORAZEPAM,AZITHROMYCIN + FUROSEMIDE + LORAZEPAM,3,4,0.07338039234166434,6506,6506
item_drug_AZITHROMYCIN|item_drug_OXYCONTIN,AZITHROMYCIN + OXYCONTIN,2,4,0.07207194177018825,6506,6506
item_drug_AZITHROMYCIN|item_drug_FUROSEMIDE|item_drug_OXYCONTIN,AZITHROMYCIN + FUROSEMIDE + OXYCONTIN,3,4,0.07162879371094652,6506,6506
item_drug_ALPRAZOLAM|item_drug_BACLOFEN|item_drug_FUROSEMIDE,ALPRAZOLAM + BACLOFEN + FUROSEMIDE,3,4,0.07152569459122946,6506,6506
item_drug_AZITHROMYCIN|item_drug_FUROSEMIDE|item_drug_LYRICA,AZITHROMYCIN + FUROSEMIDE + LYRICA,3,4,0.07147060839386574,6506,6506
item_drug_AZITHROMYCIN|item_drug_CLONAZEPAM|item_drug_OXYCONTIN,AZITHROMYCIN + CLONAZEPAM + OXYCONTIN,3,4,0.07113390991670822,6506,6506
item_drug_AZITHROMYCIN|item_drug_CLONAZEPAM|item_drug_SIMVASTATIN,AZITHROMYCIN + CLONAZEPAM + SIMVASTATIN,3,4,0.07088895806975762,6506,6506
item_drug_AZITHROMYCIN|item_drug_CEPHALEXIN|item_drug_FUROSEMIDE,AZITHROMYCIN + CEPHALEXIN + FUROSEMIDE,3,4,0.07075384389873766,6506,6506
item_drug_ALPRAZOLAM|item_drug_DIAZEPAM|item_drug_OXYCONTIN,ALPRAZOLAM + DIAZEPAM + OXYCONTIN,3,4,0.07048988657594434,6506,6506
item_drug_ALPRAZOLAM|item_drug_DIAZEPAM|item_drug_SIMVASTATIN,ALPRAZOLAM + DIAZEPAM + SIMVASTATIN,3,4,0.07024493472899374,6506,6506
item_drug_CLONAZEPAM|item_drug_FUROSEMIDE,CLONAZEPAM + FUROSEMIDE,2,4,0.0700001719011056,6506,6506
item_drug_ALPRAZOLAM|item_drug_OMEPRAZOLE|item_drug_OXYCONTIN,ALPRAZOLAM + OMEPRAZOLE + OXYCONTIN,3,4,0.06991842365217435,6506,6506
