combination,drug_names,interaction_size,n_bins,mean_combined_importance,max_combined_importance,total_patient_rule_profile_support,total_strict_rule_support
item_drug_ERYTHROMYCIN|item_drug_TRETINOIN,ERYTHROMYCIN + TRETINOIN,2,1,0.0007759708730482,0.0007759708730482,1998,1998
item_drug_ERYTHROMYCIN|item_drug_MISOPROSTOL|item_drug_NAPROXEN,ERYTHROMYCIN + MISOPROSTOL + NAPROXEN,3,1,0.0007724800284358334,0.0007724800284358334,1536,1536
item_drug_LORYNA|item_drug_OCELLA,LORYNA + OCELLA,2,1,0.0007709104826535999,0.0007709104826535999,1564,1564
item_drug_MISOPROSTOL|item_drug_NEXPLANON|item_drug_NUVARING,MISOPROSTOL + NEXPLANON + NUVARING,3,1,0.0007694547344025,0.0007694547344025,1536,1536
item_drug_BENZONATATE|item_drug_PREDNISONE|item_drug_TRETINOIN,BENZONATATE + PREDNISONE + TRETINOIN,3,1,0.0007693516138508667,0.0007693516138508667,2000,2000
item_drug_HYDROCORTISONE|item_drug_PREDNISOLONE|item_drug_TRETINOIN,HYDROCORTISONE + PREDNISOLONE + TRETINOIN,3,1,0.0007683307408497,0.0007683307408497,1999,1999
item_drug_ALLOPURINOL|item_drug_ATENOLOL|item_drug_BENZONATATE,ALLOPURINOL + ATENOLOL + BENZONATATE,3,1,0.0007677050302561999,0.0007677050302561999,102,102
item_drug_ARIPIPRAZOLE|item_drug_EPIDUO|item_drug_NEXPLANON,ARIPIPRAZOLE + EPIDUO + NEXPLANON,3,1,0.0007674964941631999,0.0007674964941631999,340,340
item_drug_BENZONATATE|item_drug_TAMIFLU|item_drug_TRETINOIN,BENZONATATE + TAMIFLU + TRETINOIN,3,1,0.0007670846076785,0.0007670846076785,2000,2000
item_drug_BENZONATATE|item_drug_CIPRODEX|item_drug_TRETINOIN,BENZONATATE + CIPRODEX + TRETINOIN,3,1,0.0007658457986699667,0.0007658457986699667,1997,1997
item_drug_HYDROCORTISONE|item_drug_OFLOXACIN|item_drug_TRETINOIN,HYDROCORTISONE + OFLOXACIN + TRETINOIN,3,1,0.0007650601502346001,0.0007650601502346001,1995,1995
item_drug_GLIPIZIDE|item_drug_ZOSTAVAX,GLIPIZIDE + ZOSTAVAX,2,1,0.00076239511466165,0.00076239511466165,1975,1975
item_drug_ATENOLOL|item_drug_CEPHALEXIN|item_drug_MUPIROCIN,ATENOLOL + CEPHALEXIN + MUPIROCIN,3,1,0.0007612589953803666,0.0007612589953803666,1995,1995
item_drug_ARIPIPRAZOLE|item_drug_LEVOFLOXACIN|item_drug_NEXPLANON,ARIPIPRAZOLE + LEVOFLOXACIN + NEXPLANON,3,1,0.0007597476918061334,0.0007597476918061334,324,324
item_drug_ACYCLOVIR|item_drug_TAMIFLU,ACYCLOVIR + TAMIFLU,2,1,0.0007579688048745001,0.0007579688048745001,1999,1999
item_drug_AZITHROMYCIN|item_drug_OCELLA|item_drug_OMEPRAZOLE,AZITHROMYCIN + OCELLA + OMEPRAZOLE,3,1,0.0007579325367229666,0.0007579325367229666,1607,137
item_drug_HYDROCORTISONE|item_drug_PREDNISONE|item_drug_TRETINOIN,HYDROCORTISONE + PREDNISONE + TRETINOIN,3,1,0.0007558447922136,0.0007558447922136,2000,2000
item_drug_MISOPROSTOL|item_drug_NAPROXEN|item_drug_OFLOXACIN,MISOPROSTOL + NAPROXEN + OFLOXACIN,3,1,0.0007546153333588667,0.0007546153333588667,1536,1536
item_drug_FENOFIBRATE|item_drug_NAPROXEN,FENOFIBRATE + NAPROXEN,2,1,0.0007544822965185999,0.0007544822965185999,1856,1856
item_drug_HYDROCORTISONE|item_drug_TAMIFLU|item_drug_TRETINOIN,HYDROCORTISONE + TAMIFLU + TRETINOIN,3,1,0.0007535777860412334,0.0007535777860412334,2000,2000
item_drug_MISOPROSTOL|item_drug_NAPROXEN,MISOPROSTOL + NAPROXEN,2,1,0.0007529379873346,0.0007529379873346,1536,1536
item_drug_ATENOLOL|item_drug_BENZONATATE,ATENOLOL + BENZONATATE,2,1,0.0007525066858127,0.0007525066858127,102,102
item_drug_CIPRODEX|item_drug_HYDROCORTISONE|item_drug_TRETINOIN,CIPRODEX + HYDROCORTISONE + TRETINOIN,3,1,0.0007523389770327,0.0007523389770327,1997,1997
item_drug_ATENOLOL|item_drug_FENOFIBRATE|item_drug_NAPROXEN,ATENOLOL + FENOFIBRATE + NAPROXEN,3,1,0.0007442047415372666,0.0007442047415372666,1856,1856
item_drug_LORYNA|item_drug_MISOPROSTOL|item_drug_NAPROXEN,LORYNA + MISOPROSTOL + NAPROXEN,3,1,0.0007424464534748,0.0007424464534748,1536,1536
item_drug_ACYCLOVIR|item_drug_PREDNISOLONE,ACYCLOVIR + PREDNISOLONE,2,1,0.0007404229558257,0.0007404229558257,1998,1998
item_drug_CEPHALEXIN|item_drug_FENOFIBRATE|item_drug_NAPROXEN,CEPHALEXIN + FENOFIBRATE + NAPROXEN,3,1,0.000739422846714,0.000739422846714,1856,1856
item_drug_MISOPROSTOL|item_drug_MUPIROCIN|item_drug_NUVARING,MISOPROSTOL + MUPIROCIN + NUVARING,3,1,0.0007390342312053001,0.0007390342312053001,1341,1341
item_drug_AZITHROMYCIN|item_drug_KETOCONAZOLE|item_drug_OCELLA,AZITHROMYCIN + KETOCONAZOLE + OCELLA,3,1,0.0007373383128422666,0.0007373383128422666,1606,1606
item_drug_BENZONATATE|item_drug_NAPROXEN|item_drug_ZOSTAVAX,BENZONATATE + NAPROXEN + ZOSTAVAX,3,1,0.0007367952952887,0.0007367952952887,1837,1836
item_drug_EPIDUO|item_drug_NAPROXEN|item_drug_NORETHINDRONE,EPIDUO + NAPROXEN + NORETHINDRONE,3,1,0.0007361044382428666,0.0007361044382428666,1463,1405
item_drug_EPIDUO|item_drug_MUPIROCIN|item_drug_NAPROXEN,EPIDUO + MUPIROCIN + NAPROXEN,3,1,0.0007336342274026,0.0007336342274026,1464,1462
item_drug_DIFFERIN|item_drug_EPIDUO|item_drug_LORATADINE,DIFFERIN + EPIDUO + LORATADINE,3,1,0.0007312077272576333,0.0007312077272576333,1156,1156
item_drug_DEXAMETHASONE|item_drug_DIFFERIN|item_drug_EPIDUO,DEXAMETHASONE + DIFFERIN + EPIDUO,3,1,0.0007303388296595667,0.0007303388296595667,1471,1471
item_drug_DEXAMETHASONE|item_drug_LORATADINE|item_drug_LORYNA,DEXAMETHASONE + LORATADINE + LORYNA,3,1,0.0007300645881482999,0.0007300645881482999,943,943
item_drug_ACYCLOVIR|item_drug_BENZONATATE|item_drug_CIPRODEX,ACYCLOVIR + BENZONATATE + CIPRODEX,3,1,0.0007274688166730333,0.0007274688166730333,1999,1999
item_drug_BENZONATATE|item_drug_ERYTHROMYCIN|item_drug_TRETINOIN,BENZONATATE + ERYTHROMYCIN + TRETINOIN,3,1,0.000727312363827,0.000727312363827,1998,1998
item_drug_DIFFERIN|item_drug_LORATADINE|item_drug_LORYNA,DIFFERIN + LORATADINE + LORYNA,3,1,0.0007232248734239001,0.0007232248734239001,1163,1163
item_drug_DEXAMETHASONE|item_drug_DIFFERIN|item_drug_LORYNA,DEXAMETHASONE + DIFFERIN + LORYNA,3,1,0.0007223559758258334,0.0007223559758258334,1471,1471
item_drug_ATENOLOL|item_drug_FENOFIBRATE|item_drug_MUPIROCIN,ATENOLOL + FENOFIBRATE + MUPIROCIN,3,1,0.0007219164336686,0.0007219164336686,1855,1855
item_drug_FENOFIBRATE|item_drug_MUPIROCIN,FENOFIBRATE + MUPIROCIN,2,1,0.0007210498347156,0.0007210498347156,1855,1855
item_drug_EPIDUO|item_drug_LORATADINE|item_drug_OCELLA,EPIDUO + LORATADINE + OCELLA,3,1,0.0007172764348712667,0.0007172764348712667,989,989
item_drug_CEPHALEXIN|item_drug_FENOFIBRATE|item_drug_MUPIROCIN,CEPHALEXIN + FENOFIBRATE + MUPIROCIN,3,1,0.0007171345388453333,0.0007171345388453333,1855,1855
item_drug_DEXAMETHASONE|item_drug_EPIDUO|item_drug_OCELLA,DEXAMETHASONE + EPIDUO + OCELLA,3,1,0.0007164075372732,0.0007164075372732,1308,1308
item_drug_BENZONATATE|item_drug_GLIPIZIDE|item_drug_ZOSTAVAX,BENZONATATE + GLIPIZIDE + ZOSTAVAX,3,1,0.0007145035667753667,0.0007145035667753667,1837,1836
item_drug_DEXAMETHASONE|item_drug_ERYTHROMYCIN|item_drug_LORATADINE,DEXAMETHASONE + ERYTHROMYCIN + LORATADINE,3,1,0.0007144740454234333,0.0007144740454234333,943,943
item_drug_EPIDUO|item_drug_NORETHINDRONE|item_drug_PREDNISONE,EPIDUO + NORETHINDRONE + PREDNISONE,3,1,0.0007140367801637333,0.0007140367801637333,1463,1405
item_drug_ERYTHROMYCIN|item_drug_HYDROCORTISONE|item_drug_TRETINOIN,ERYTHROMYCIN + HYDROCORTISONE + TRETINOIN,3,1,0.0007138055421897333,0.0007138055421897333,1998,1998
item_drug_EPIDUO|item_drug_MUPIROCIN|item_drug_PREDNISONE,EPIDUO + MUPIROCIN + PREDNISONE,3,1,0.0007115665693234667,0.0007115665693234667,1464,1462
item_drug_DIFFERIN|item_drug_EPIDUO|item_drug_OCELLA,DIFFERIN + EPIDUO + OCELLA,3,1,0.0007095678225487999,0.0007095678225487999,1558,1558
item_drug_LORATADINE|item_drug_LORYNA|item_drug_OCELLA,LORATADINE + LORYNA + OCELLA,3,1,0.0007092935810375334,0.0007092935810375334,995,995
item_drug_DEXAMETHASONE|item_drug_LORYNA|item_drug_OCELLA,DEXAMETHASONE + LORYNA + OCELLA,3,1,0.0007084246834394666,0.0007084246834394666,1308,1308
item_drug_DIFFERIN|item_drug_ERYTHROMYCIN|item_drug_LORATADINE,DIFFERIN + ERYTHROMYCIN + LORATADINE,3,1,0.0007076343306990333,0.0007076343306990333,1163,1163
item_drug_DEXAMETHASONE|item_drug_DIFFERIN|item_drug_ERYTHROMYCIN,DEXAMETHASONE + DIFFERIN + ERYTHROMYCIN,3,1,0.0007067654331009667,0.0007067654331009667,1471,1471
item_drug_BENZONATATE|item_drug_ZOSTAVAX,BENZONATATE + ZOSTAVAX,2,1,0.00070266570712585,0.00070266570712585,1837,1836
item_drug_ACYCLOVIR|item_drug_HYDROCORTISONE|item_drug_OFLOXACIN,ACYCLOVIR + HYDROCORTISONE + OFLOXACIN,3,1,0.0007021725275605666,0.0007021725275605666,1999,1999
item_drug_DIFFERIN|item_drug_LORYNA|item_drug_OCELLA,DIFFERIN + LORYNA + OCELLA,3,1,0.0007015849687150667,0.0007015849687150667,1564,1564
item_drug_ACYCLOVIR|item_drug_NUVARING|item_drug_OCELLA,ACYCLOVIR + NUVARING + OCELLA,3,1,0.0007002183333929333,0.0007002183333929333,1022,949
item_drug_FLUCONAZOLE|item_drug_MELOXICAM|item_drug_MISOPROSTOL,FLUCONAZOLE + MELOXICAM + MISOPROSTOL,3,1,0.0006958009076327333,0.0006958009076327333,1536,1536
item_drug_ERYTHROMYCIN|item_drug_LORATADINE|item_drug_OCELLA,ERYTHROMYCIN + LORATADINE + OCELLA,3,1,0.0006937030383126667,0.0006937030383126667,995,995
item_drug_DEXAMETHASONE|item_drug_ERYTHROMYCIN|item_drug_OCELLA,DEXAMETHASONE + ERYTHROMYCIN + OCELLA,3,1,0.0006928341407145999,0.0006928341407145999,1308,1308
item_drug_DIFFERIN|item_drug_FLUCONAZOLE|item_drug_MISOPROSTOL,DIFFERIN + FLUCONAZOLE + MISOPROSTOL,3,1,0.0006920157629505333,0.0006920157629505333,1536,1536
item_drug_DIFFERIN|item_drug_ERYTHROMYCIN|item_drug_OCELLA,DIFFERIN + ERYTHROMYCIN + OCELLA,3,1,0.0006859944259901999,0.0006859944259901999,1564,1564
item_drug_ACYCLOVIR|item_drug_OCELLA,ACYCLOVIR + OCELLA,2,1,0.0006859310399715999,0.0006859310399715999,1066,1066
item_drug_ACYCLOVIR|item_drug_BENZONATATE|item_drug_TAMIFLU,ACYCLOVIR + BENZONATATE + TAMIFLU,3,1,0.0006808409205221333,0.0006808409205221333,1999,1999
item_drug_AMOXICILLIN|item_drug_OCELLA|item_drug_OMEPRAZOLE,AMOXICILLIN + OCELLA + OMEPRAZOLE,3,1,0.0006772163208852667,0.0006772163208852667,1607,137
item_drug_ARIPIPRAZOLE|item_drug_NEXPLANON,ARIPIPRAZOLE + NEXPLANON,2,1,0.0006764102621616,0.0006764102621616,362,362
item_drug_ATENOLOL|item_drug_CEPHALEXIN|item_drug_FENOFIBRATE,ATENOLOL + CEPHALEXIN + FENOFIBRATE,3,1,0.0006747432802163,0.0006747432802163,1856,1856
item_drug_ACYCLOVIR|item_drug_BENZONATATE|item_drug_PREDNISOLONE,ACYCLOVIR + BENZONATATE + PREDNISOLONE,3,1,0.0006691436878229333,0.0006691436878229333,1998,1998
item_drug_FLUCONAZOLE|item_drug_MISOPROSTOL|item_drug_NORETHINDRONE,FLUCONAZOLE + MISOPROSTOL + NORETHINDRONE,3,1,0.0006649149116393334,0.0006649149116393334,1253,1248
item_drug_MELOXICAM|item_drug_MISOPROSTOL|item_drug_NAPROXEN,MELOXICAM + MISOPROSTOL + NAPROXEN,3,1,0.0006589867685529667,0.0006589867685529667,1536,1536
item_drug_ACYCLOVIR|item_drug_CIPRODEX|item_drug_HYDROCORTISONE,ACYCLOVIR + CIPRODEX + HYDROCORTISONE,3,1,0.0006583025932814667,0.0006583025932814667,1999,1999
item_drug_ATENOLOL|item_drug_FENOFIBRATE,ATENOLOL + FENOFIBRATE,2,1,0.00065746294677205,0.00065746294677205,1856,1856
item_drug_AMOXICILLIN|item_drug_KETOCONAZOLE|item_drug_OCELLA,AMOXICILLIN + KETOCONAZOLE + OCELLA,3,1,0.0006566220970045666,0.0006566220970045666,1606,1606
item_drug_DIFFERIN|item_drug_MISOPROSTOL|item_drug_NAPROXEN,DIFFERIN + MISOPROSTOL + NAPROXEN,3,1,0.0006552016238707666,0.0006552016238707666,1536,1536
item_drug_CEPHALEXIN|item_drug_FENOFIBRATE,CEPHALEXIN + FENOFIBRATE,2,1,0.00065029010453715,0.00065029010453715,1856,1856
item_drug_DIFFERIN|item_drug_LORATADINE|item_drug_MELOXICAM,DIFFERIN + LORATADINE + MELOXICAM,3,1,0.0006477272293031,0.0006477272293031,1163,1163
item_drug_DEXAMETHASONE|item_drug_DIFFERIN|item_drug_MELOXICAM,DEXAMETHASONE + DIFFERIN + MELOXICAM,3,1,0.0006468583317050333,0.0006468583317050333,1471,1471
item_drug_FLUCONAZOLE|item_drug_MISOPROSTOL|item_drug_NEXPLANON,FLUCONAZOLE + MISOPROSTOL + NEXPLANON,3,1,0.0006442907871547001,0.0006442907871547001,1536,1536
item_drug_LORATADINE|item_drug_MELOXICAM|item_drug_OCELLA,LORATADINE + MELOXICAM + OCELLA,3,1,0.0006337959369167334,0.0006337959369167334,995,995
item_drug_DEXAMETHASONE|item_drug_MELOXICAM|item_drug_OCELLA,DEXAMETHASONE + MELOXICAM + OCELLA,3,1,0.0006329270393186666,0.0006329270393186666,1308,1308
item_drug_EPIDUO|item_drug_METRONIDAZOLE|item_drug_NORETHINDRONE,EPIDUO + METRONIDAZOLE + NORETHINDRONE,3,1,0.0006311835366886333,0.0006311835366886333,1463,1405
item_drug_EPIDUO|item_drug_METRONIDAZOLE|item_drug_MUPIROCIN,EPIDUO + METRONIDAZOLE + MUPIROCIN,3,1,0.0006287133258483667,0.0006287133258483667,1464,1462
item_drug_MISOPROSTOL|item_drug_NAPROXEN|item_drug_NORETHINDRONE,MISOPROSTOL + NAPROXEN + NORETHINDRONE,3,1,0.0006281007725595667,0.0006281007725595667,1253,1248
item_drug_DIFFERIN|item_drug_MELOXICAM|item_drug_OCELLA,DIFFERIN + MELOXICAM + OCELLA,3,1,0.0006260873245942667,0.0006260873245942667,1564,1564
item_drug_METRONIDAZOLE|item_drug_MISOPROSTOL|item_drug_PREDNISONE,METRONIDAZOLE + MISOPROSTOL + PREDNISONE,3,1,0.0006252566744012333,0.0006252566744012333,1536,1536
item_drug_ERYTHROMYCIN|item_drug_MISOPROSTOL|item_drug_PREDNISONE,ERYTHROMYCIN + MISOPROSTOL + PREDNISONE,3,1,0.0006177737804740333,0.0006177737804740333,1536,1536
item_drug_ERYTHROMYCIN|item_drug_METRONIDAZOLE|item_drug_MISOPROSTOL,ERYTHROMYCIN + METRONIDAZOLE + MISOPROSTOL,3,1,0.0006162434498155333,0.0006162434498155333,1536,1536
item_drug_FLUCONAZOLE|item_drug_MISOPROSTOL|item_drug_MUPIROCIN,FLUCONAZOLE + MISOPROSTOL + MUPIROCIN,3,1,0.0006138702839575001,0.0006138702839575001,1341,1341
item_drug_ACYCLOVIR|item_drug_HYDROCORTISONE|item_drug_TAMIFLU,ACYCLOVIR + HYDROCORTISONE + TAMIFLU,3,1,0.0006116746971305667,0.0006116746971305667,1999,1999
item_drug_ACYCLOVIR|item_drug_HYDROCORTISONE|item_drug_PREDNISONE,ACYCLOVIR + HYDROCORTISONE + PREDNISONE,3,1,0.0006105240507402,0.0006105240507402,1999,1999
item_drug_MISOPROSTOL|item_drug_NAPROXEN|item_drug_NEXPLANON,MISOPROSTOL + NAPROXEN + NEXPLANON,3,1,0.0006074766480749334,0.0006074766480749334,1536,1536
item_drug_ACYCLOVIR|item_drug_OCELLA|item_drug_OMEPRAZOLE,ACYCLOVIR + OCELLA + OMEPRAZOLE,3,1,0.0006069766566224666,0.0006069766566224666,1066,108
item_drug_ACYCLOVIR|item_drug_HYDROCORTISONE|item_drug_PREDNISOLONE,ACYCLOVIR + HYDROCORTISONE + PREDNISOLONE,3,1,0.0005999774644313668,0.0005999774644313668,1998,1998
item_drug_MISOPROSTOL|item_drug_OFLOXACIN|item_drug_PREDNISONE,MISOPROSTOL + OFLOXACIN + PREDNISONE,3,1,0.0005999090853970667,0.0005999090853970667,1536,1536
item_drug_METRONIDAZOLE|item_drug_MISOPROSTOL|item_drug_OFLOXACIN,METRONIDAZOLE + MISOPROSTOL + OFLOXACIN,3,1,0.0005983787547385667,0.0005983787547385667,1536,1536
item_drug_ACYCLOVIR|item_drug_ERYTHROMYCIN|item_drug_HYDROCORTISONE,ACYCLOVIR + ERYTHROMYCIN + HYDROCORTISONE,3,1,0.0005974185863025001,0.0005974185863025001,1999,1999
item_drug_ERYTHROMYCIN|item_drug_MISOPROSTOL|item_drug_OFLOXACIN,ERYTHROMYCIN + MISOPROSTOL + OFLOXACIN,3,1,0.0005908958608113667,0.0005908958608113667,1536,1536
item_drug_LORYNA|item_drug_MISOPROSTOL|item_drug_PREDNISONE,LORYNA + MISOPROSTOL + PREDNISONE,3,1,0.000587740205513,0.000587740205513,1536,1536
item_drug_ACYCLOVIR|item_drug_KETOCONAZOLE|item_drug_OCELLA,ACYCLOVIR + KETOCONAZOLE + OCELLA,3,1,0.0005863824327417667,0.0005863824327417667,1065,1065
item_drug_LORYNA|item_drug_METRONIDAZOLE|item_drug_MISOPROSTOL,LORYNA + METRONIDAZOLE + MISOPROSTOL,3,1,0.0005862098748545,0.0005862098748545,1536,1536
item_drug_ERYTHROMYCIN|item_drug_LORYNA|item_drug_MISOPROSTOL,ERYTHROMYCIN + LORYNA + MISOPROSTOL,3,1,0.0005787269809273,0.0005787269809273,1536,1536
item_drug_DEXAMETHASONE|item_drug_DIFFERIN|item_drug_LORATADINE,DEXAMETHASONE + DIFFERIN + LORATADINE,3,1,0.0005774822678848667,0.0005774822678848667,943,943
item_drug_NUVARING|item_drug_OCELLA|item_drug_OMEPRAZOLE,NUVARING + OCELLA + OMEPRAZOLE,3,1,0.0005772998612338334,0.0005772998612338334,1552,14
item_drug_MISOPROSTOL|item_drug_MUPIROCIN|item_drug_NAPROXEN,MISOPROSTOL + MUPIROCIN + NAPROXEN,3,1,0.0005770561448777333,0.0005770561448777333,1341,1341
item_drug_DIFFERIN|item_drug_LORATADINE,DIFFERIN + LORATADINE,2,1,0.0005744968593217,0.0005744968593217,1163,1163
item_drug_DEXAMETHASONE|item_drug_DIFFERIN,DEXAMETHASONE + DIFFERIN,2,1,0.0005731935129246,0.0005731935129246,1471,1471
item_drug_DEXAMETHASONE|item_drug_LORATADINE|item_drug_OCELLA,DEXAMETHASONE + LORATADINE + OCELLA,3,1,0.0005635509754985,0.0005635509754985,908,908
item_drug_EPIDUO|item_drug_LORYNA|item_drug_NEXPLANON,EPIDUO + LORYNA + NEXPLANON,3,1,0.0005632350423642999,0.0005632350423642999,1814,1814
item_drug_LORYNA|item_drug_MISOPROSTOL|item_drug_OFLOXACIN,LORYNA + MISOPROSTOL + OFLOXACIN,3,1,0.0005608622858503334,0.0005608622858503334,1536,1536
item_drug_DIFFERIN|item_drug_LORATADINE|item_drug_OCELLA,DIFFERIN + LORATADINE + OCELLA,3,1,0.0005567112607741,0.0005567112607741,995,995
item_drug_KETOCONAZOLE|item_drug_NUVARING|item_drug_OCELLA,KETOCONAZOLE + NUVARING + OCELLA,3,1,0.0005567056373531333,0.0005567056373531333,1551,1434
item_drug_DEXAMETHASONE|item_drug_DIFFERIN|item_drug_OCELLA,DEXAMETHASONE + DIFFERIN + OCELLA,3,1,0.0005558423631760334,0.0005558423631760334,1308,1308
item_drug_LORATADINE|item_drug_OCELLA,LORATADINE + OCELLA,2,1,0.00055359992074215,0.00055359992074215,995,995
item_drug_DEXAMETHASONE|item_drug_OCELLA,DEXAMETHASONE + OCELLA,2,1,0.0005522965743450499,0.0005522965743450499,1308,1308
item_drug_EPIDUO|item_drug_NORETHINDRONE|item_drug_OFLOXACIN,EPIDUO + NORETHINDRONE + OFLOXACIN,3,1,0.0005501985338253666,0.0005501985338253666,1463,1405
item_drug_EPIDUO|item_drug_LORYNA|item_drug_NORETHINDRONE,EPIDUO + LORYNA + NORETHINDRONE,3,1,0.0005492059713325667,0.0005492059713325667,1463,1405
item_drug_EPIDUO|item_drug_MUPIROCIN|item_drug_OFLOXACIN,EPIDUO + MUPIROCIN + OFLOXACIN,3,1,0.0005477283229851001,0.0005477283229851001,1464,1462
item_drug_EPIDUO|item_drug_LORYNA|item_drug_MUPIROCIN,EPIDUO + LORYNA + MUPIROCIN,3,1,0.0005467357604923,0.0005467357604923,1464,1462
item_drug_DIFFERIN|item_drug_OCELLA,DIFFERIN + OCELLA,2,1,0.0005420370022584499,0.0005420370022584499,1564,1564
item_drug_BENZONATATE|item_drug_HYDROCORTISONE|item_drug_TRETINOIN,BENZONATATE + HYDROCORTISONE + TRETINOIN,3,1,0.0005377081727781667,0.0005377081727781667,2000,2000
item_drug_MISOPROSTOL|item_drug_PREDNISONE,MISOPROSTOL + PREDNISONE,2,1,0.0005208786153919,0.0005208786153919,1536,1536
item_drug_METRONIDAZOLE|item_drug_MISOPROSTOL,METRONIDAZOLE + MISOPROSTOL,2,1,0.00051858311940415,0.00051858311940415,1536,1536
item_drug_EPIDUO|item_drug_ERYTHROMYCIN|item_drug_NEXPLANON,EPIDUO + ERYTHROMYCIN + NEXPLANON,3,1,0.0005139958160596667,0.0005139958160596667,1814,1814
item_drug_BENZONATATE|item_drug_TRETINOIN,BENZONATATE + TRETINOIN,2,1,0.00051182481893085,0.00051182481893085,2000,2000
item_drug_ERYTHROMYCIN|item_drug_MISOPROSTOL,ERYTHROMYCIN + MISOPROSTOL,2,1,0.00050735877851335,0.00050735877851335,1536,1536
item_drug_MELOXICAM|item_drug_MISOPROSTOL|item_drug_PREDNISONE,MELOXICAM + MISOPROSTOL + PREDNISONE,3,1,0.0005042805205911667,0.0005042805205911667,1536,1536
item_drug_MELOXICAM|item_drug_METRONIDAZOLE|item_drug_MISOPROSTOL,MELOXICAM + METRONIDAZOLE + MISOPROSTOL,3,1,0.0005027501899326666,0.0005027501899326666,1536,1536
item_drug_OCELLA|item_drug_OMEPRAZOLE,OCELLA + OMEPRAZOLE,2,1,0.00050155333173295,0.00050155333173295,1607,137
item_drug_DIFFERIN|item_drug_MISOPROSTOL|item_drug_PREDNISONE,DIFFERIN + MISOPROSTOL + PREDNISONE,3,1,0.0005004953759089667,0.0005004953759089667,1536,1536
item_drug_EPIDUO|item_drug_ERYTHROMYCIN|item_drug_NORETHINDRONE,EPIDUO + ERYTHROMYCIN + NORETHINDRONE,3,1,0.0004999667450279334,0.0004999667450279334,1463,1405
item_drug_DIFFERIN|item_drug_METRONIDAZOLE|item_drug_MISOPROSTOL,DIFFERIN + METRONIDAZOLE + MISOPROSTOL,3,1,0.0004989650452504667,0.0004989650452504667,1536,1536
item_drug_EPIDUO|item_drug_ERYTHROMYCIN|item_drug_MUPIROCIN,EPIDUO + ERYTHROMYCIN + MUPIROCIN,3,1,0.0004974965341876667,0.0004974965341876667,1464,1462
item_drug_ERYTHROMYCIN|item_drug_MELOXICAM|item_drug_MISOPROSTOL,ERYTHROMYCIN + MELOXICAM + MISOPROSTOL,3,1,0.0004952672960054667,0.0004952672960054667,1536,1536
item_drug_HYDROCORTISONE|item_drug_TRETINOIN,HYDROCORTISONE + TRETINOIN,2,1,0.00049156458647495,0.00049156458647495,2000,2000
item_drug_DIFFERIN|item_drug_ERYTHROMYCIN|item_drug_MISOPROSTOL,DIFFERIN + ERYTHROMYCIN + MISOPROSTOL,3,1,0.0004914821513232666,0.0004914821513232666,1536,1536
item_drug_MISOPROSTOL|item_drug_OFLOXACIN,MISOPROSTOL + OFLOXACIN,2,1,0.0004805617358979,0.0004805617358979,1536,1536
item_drug_MELOXICAM|item_drug_MISOPROSTOL|item_drug_OFLOXACIN,MELOXICAM + MISOPROSTOL + OFLOXACIN,3,1,0.0004774026009285,0.0004774026009285,1536,1536
item_drug_DIFFERIN|item_drug_MISOPROSTOL|item_drug_OFLOXACIN,DIFFERIN + MISOPROSTOL + OFLOXACIN,3,1,0.0004736174562463,0.0004736174562463,1536,1536
item_drug_MISOPROSTOL|item_drug_NORETHINDRONE|item_drug_PREDNISONE,MISOPROSTOL + NORETHINDRONE + PREDNISONE,3,1,0.0004733945245977667,0.0004733945245977667,1253,1248
item_drug_METRONIDAZOLE|item_drug_MISOPROSTOL|item_drug_NORETHINDRONE,METRONIDAZOLE + MISOPROSTOL + NORETHINDRONE,3,1,0.0004718641939392666,0.0004718641939392666,1253,1248
item_drug_KETOCONAZOLE|item_drug_OCELLA,KETOCONAZOLE + OCELLA,2,1,0.00047066199591189997,0.00047066199591189997,1606,1606
item_drug_LORYNA|item_drug_MELOXICAM|item_drug_MISOPROSTOL,LORYNA + MELOXICAM + MISOPROSTOL,3,1,0.0004652337210444333,0.0004652337210444333,1536,1536
item_drug_ERYTHROMYCIN|item_drug_MISOPROSTOL|item_drug_NORETHINDRONE,ERYTHROMYCIN + MISOPROSTOL + NORETHINDRONE,3,1,0.00046438130001206666,0.00046438130001206666,1253,1248
item_drug_KETOCONAZOLE|item_drug_OCELLA|item_drug_OMEPRAZOLE,KETOCONAZOLE + OCELLA + OMEPRAZOLE,3,1,0.0004634639605826667,0.0004634639605826667,1606,137
item_drug_LORYNA|item_drug_MISOPROSTOL,LORYNA + MISOPROSTOL,2,1,0.0004623084160718,0.0004623084160718,1536,1536
item_drug_DIFFERIN|item_drug_LORYNA|item_drug_MISOPROSTOL,DIFFERIN + LORYNA + MISOPROSTOL,3,1,0.0004614485763622333,0.0004614485763622333,1536,1536
item_drug_MISOPROSTOL|item_drug_NEXPLANON|item_drug_PREDNISONE,MISOPROSTOL + NEXPLANON + PREDNISONE,3,1,0.00045277040011313334,0.00045277040011313334,1536,1536
item_drug_METRONIDAZOLE|item_drug_MISOPROSTOL|item_drug_NEXPLANON,METRONIDAZOLE + MISOPROSTOL + NEXPLANON,3,1,0.00045124006945463334,0.00045124006945463334,1536,1536
